id	label	model
897137	Individual	xlm-roberta-large
655003	None	xlm-roberta-large
585973	None	xlm-roberta-large
29600	Society	xlm-roberta-large
830036	None	xlm-roberta-large
565839	None	xlm-roberta-large
359406	None	xlm-roberta-large
308062	None	xlm-roberta-large
594507	None	xlm-roberta-large
34433	None	xlm-roberta-large
43262	None	xlm-roberta-large
145863	None	xlm-roberta-large
592053	Individual	xlm-roberta-large
235746	Community	xlm-roberta-large
893409	Individual	xlm-roberta-large
939031	None	xlm-roberta-large
647343	None	xlm-roberta-large
868309	Individual	xlm-roberta-large
81611	None	xlm-roberta-large
693429	Community	xlm-roberta-large
546533	None	xlm-roberta-large
804580	None	xlm-roberta-large
774663	None	xlm-roberta-large
442687	Organization	xlm-roberta-large
22333	Individual	xlm-roberta-large
883311	Organization	xlm-roberta-large
68897	Individual	xlm-roberta-large
716697	Organization	xlm-roberta-large
366472	Individual	xlm-roberta-large
112632	Organization	xlm-roberta-large
759580	Society	xlm-roberta-large
68501	None	xlm-roberta-large
570238	None	xlm-roberta-large
833247	None	xlm-roberta-large
742235	None	xlm-roberta-large
160687	Individual	xlm-roberta-large
854753	None	xlm-roberta-large
256250	Individual	xlm-roberta-large
801382	None	xlm-roberta-large
358092	None	xlm-roberta-large
593155	None	xlm-roberta-large
72962	None	xlm-roberta-large
472051	None	xlm-roberta-large
736544	None	xlm-roberta-large
26584	None	xlm-roberta-large
14123	Society	xlm-roberta-large
422940	None	xlm-roberta-large
530930	None	xlm-roberta-large
643961	Society	xlm-roberta-large
725166	Society	xlm-roberta-large
183565	None	xlm-roberta-large
592528	None	xlm-roberta-large
332661	None	xlm-roberta-large
893187	None	xlm-roberta-large
574249	None	xlm-roberta-large
702233	None	xlm-roberta-large
332441	Individual	xlm-roberta-large
120948	Community	xlm-roberta-large
303017	None	xlm-roberta-large
6209	None	xlm-roberta-large
239068	Community	xlm-roberta-large
17716	None	xlm-roberta-large
358382	None	xlm-roberta-large
528149	Individual	xlm-roberta-large
154954	None	xlm-roberta-large
237442	Individual	xlm-roberta-large
385586	None	xlm-roberta-large
872714	None	xlm-roberta-large
173242	Individual	xlm-roberta-large
357390	None	xlm-roberta-large
399716	Society	xlm-roberta-large
562599	Organization	xlm-roberta-large
353085	None	xlm-roberta-large
732405	None	xlm-roberta-large
42984	None	xlm-roberta-large
327956	None	xlm-roberta-large
638917	Individual	xlm-roberta-large
93540	Community	xlm-roberta-large
787421	None	xlm-roberta-large
504895	None	xlm-roberta-large
291320	Society	xlm-roberta-large
406332	Individual	xlm-roberta-large
764894	None	xlm-roberta-large
670548	None	xlm-roberta-large
817559	None	xlm-roberta-large
256795	None	xlm-roberta-large
152630	None	xlm-roberta-large
17630	None	xlm-roberta-large
567139	None	xlm-roberta-large
563824	None	xlm-roberta-large
139630	None	xlm-roberta-large
322733	Individual	xlm-roberta-large
524979	Individual	xlm-roberta-large
52851	None	xlm-roberta-large
449962	None	xlm-roberta-large
521733	None	xlm-roberta-large
820909	Organization	xlm-roberta-large
776132	None	xlm-roberta-large
208816	Community	xlm-roberta-large
168294	Community	xlm-roberta-large
186490	Organization	xlm-roberta-large
34763	None	xlm-roberta-large
890503	Organization	xlm-roberta-large
730297	None	xlm-roberta-large
267275	Individual	xlm-roberta-large
875303	None	xlm-roberta-large
410510	None	xlm-roberta-large
198288	None	xlm-roberta-large
878523	Society	xlm-roberta-large
804090	None	xlm-roberta-large
876050	None	xlm-roberta-large
538825	None	xlm-roberta-large
439504	Community	xlm-roberta-large
98661	None	xlm-roberta-large
50223	None	xlm-roberta-large
882392	Society	xlm-roberta-large
31474	None	xlm-roberta-large
752145	None	xlm-roberta-large
864075	Individual	xlm-roberta-large
459116	Organization	xlm-roberta-large
498640	None	xlm-roberta-large
802864	Community	xlm-roberta-large
295472	None	xlm-roberta-large
934066	None	xlm-roberta-large
902880	None	xlm-roberta-large
111465	Organization	xlm-roberta-large
933484	Community	xlm-roberta-large
667357	None	xlm-roberta-large
81463	None	xlm-roberta-large
649992	None	xlm-roberta-large
60065	Individual	xlm-roberta-large
328916	Individual	xlm-roberta-large
304492	Community	xlm-roberta-large
385489	Individual	xlm-roberta-large
683209	None	xlm-roberta-large
67622	None	xlm-roberta-large
507528	Individual	xlm-roberta-large
460125	None	xlm-roberta-large
285627	Organization	xlm-roberta-large
309055	None	xlm-roberta-large
702822	Community	xlm-roberta-large
714655	None	xlm-roberta-large
265922	None	xlm-roberta-large
485097	None	xlm-roberta-large
270514	None	xlm-roberta-large
87760	Community	xlm-roberta-large
169601	None	xlm-roberta-large
798353	Individual	xlm-roberta-large
100120	Community	xlm-roberta-large
441410	Individual	xlm-roberta-large
592756	Organization	xlm-roberta-large
90373	None	xlm-roberta-large
664668	Individual	xlm-roberta-large
122017	None	xlm-roberta-large
544288	None	xlm-roberta-large
499935	None	xlm-roberta-large
192544	None	xlm-roberta-large
173116	Individual	xlm-roberta-large
704684	Society	xlm-roberta-large
845711	None	xlm-roberta-large
880642	None	xlm-roberta-large
335733	Individual	xlm-roberta-large
819142	None	xlm-roberta-large
123199	None	xlm-roberta-large
216638	None	xlm-roberta-large
215582	Organization	xlm-roberta-large
553211	Organization	xlm-roberta-large
826034	None	xlm-roberta-large
918589	None	xlm-roberta-large
547320	None	xlm-roberta-large
266882	None	xlm-roberta-large
750993	None	xlm-roberta-large
653654	None	xlm-roberta-large
890678	Community	xlm-roberta-large
381394	None	xlm-roberta-large
356587	None	xlm-roberta-large
590822	Organization	xlm-roberta-large
166688	Organization	xlm-roberta-large
230635	None	xlm-roberta-large
55098	None	xlm-roberta-large
617669	Individual	xlm-roberta-large
180620	None	xlm-roberta-large
187898	None	xlm-roberta-large
371940	Community	xlm-roberta-large
181651	Organization	xlm-roberta-large
147825	None	xlm-roberta-large
438932	None	xlm-roberta-large
63001	Society	xlm-roberta-large
329086	None	xlm-roberta-large
301069	None	xlm-roberta-large
347294	None	xlm-roberta-large
461037	None	xlm-roberta-large
170607	Organization	xlm-roberta-large
499607	None	xlm-roberta-large
710744	Individual	xlm-roberta-large
240005	None	xlm-roberta-large
424128	None	xlm-roberta-large
779357	Society	xlm-roberta-large
845111	None	xlm-roberta-large
676339	None	xlm-roberta-large
290884	Individual	xlm-roberta-large
909302	None	xlm-roberta-large
357977	Society	xlm-roberta-large
134372	None	xlm-roberta-large
659032	None	xlm-roberta-large
545917	None	xlm-roberta-large
95904	None	xlm-roberta-large
627730	None	xlm-roberta-large
560795	None	xlm-roberta-large
379566	None	xlm-roberta-large
142362	None	xlm-roberta-large
582295	Individual	xlm-roberta-large
214358	None	xlm-roberta-large
773834	None	xlm-roberta-large
378204	Society	xlm-roberta-large
2503	Community	xlm-roberta-large
66287	None	xlm-roberta-large
497947	None	xlm-roberta-large
821205	None	xlm-roberta-large
704887	None	xlm-roberta-large
142605	None	xlm-roberta-large
793597	Community	xlm-roberta-large
244475	Individual	xlm-roberta-large
732424	None	xlm-roberta-large
669456	Organization	xlm-roberta-large
786746	Society	xlm-roberta-large
260582	None	xlm-roberta-large
669509	Organization	xlm-roberta-large
519827	Individual	xlm-roberta-large
204443	Community	xlm-roberta-large
583890	None	xlm-roberta-large
637584	None	xlm-roberta-large
24646	None	xlm-roberta-large
280857	Individual	xlm-roberta-large
446535	None	xlm-roberta-large
687543	None	xlm-roberta-large
237066	None	xlm-roberta-large
912999	None	xlm-roberta-large
194057	Organization	xlm-roberta-large
146810	None	xlm-roberta-large
442009	None	xlm-roberta-large
350875	None	xlm-roberta-large
721365	None	xlm-roberta-large
798776	None	xlm-roberta-large
752086	None	xlm-roberta-large
203	None	xlm-roberta-large
798871	None	xlm-roberta-large
903406	Organization	xlm-roberta-large
447678	None	xlm-roberta-large
782699	None	xlm-roberta-large
188831	None	xlm-roberta-large
653198	None	xlm-roberta-large
439858	None	xlm-roberta-large
869461	None	xlm-roberta-large
389095	None	xlm-roberta-large
378732	Society	xlm-roberta-large
906177	None	xlm-roberta-large
309517	Individual	xlm-roberta-large
356240	None	xlm-roberta-large
612238	Organization	xlm-roberta-large
404551	Community	xlm-roberta-large
417818	Individual	xlm-roberta-large
626581	None	xlm-roberta-large
839516	Organization	xlm-roberta-large
794748	None	xlm-roberta-large
849980	None	xlm-roberta-large
721487	Community	xlm-roberta-large
625949	Organization	xlm-roberta-large
593733	Community	xlm-roberta-large
853345	None	xlm-roberta-large
434994	Society	xlm-roberta-large
439183	None	xlm-roberta-large
688066	None	xlm-roberta-large
343290	None	xlm-roberta-large
529720	Community	xlm-roberta-large
8435	Society	xlm-roberta-large
625145	Individual	xlm-roberta-large
523883	Community	xlm-roberta-large
871055	None	xlm-roberta-large
1467	None	xlm-roberta-large
414730	Community	xlm-roberta-large
23986	Society	xlm-roberta-large
604006	Individual	xlm-roberta-large
35914	Individual	xlm-roberta-large
921548	Individual	xlm-roberta-large
600422	Organization	xlm-roberta-large
820850	None	xlm-roberta-large
172221	None	xlm-roberta-large
151782	None	xlm-roberta-large
729740	Society	xlm-roberta-large
795158	None	xlm-roberta-large
89095	None	xlm-roberta-large
871021	None	xlm-roberta-large
410433	None	xlm-roberta-large
259966	None	xlm-roberta-large
622086	Organization	xlm-roberta-large
757437	Society	xlm-roberta-large
834041	None	xlm-roberta-large
614182	Society	xlm-roberta-large
213978	Community	xlm-roberta-large
177775	None	xlm-roberta-large
175096	None	xlm-roberta-large
924491	None	xlm-roberta-large
74708	Organization	xlm-roberta-large
145454	None	xlm-roberta-large
122063	None	xlm-roberta-large
523490	None	xlm-roberta-large
567534	None	xlm-roberta-large
3766	Community	xlm-roberta-large
898495	Society	xlm-roberta-large
215674	None	xlm-roberta-large
12410	Society	xlm-roberta-large
710245	None	xlm-roberta-large
10063	None	xlm-roberta-large
540310	None	xlm-roberta-large
412055	None	xlm-roberta-large
151874	None	xlm-roberta-large
773973	None	xlm-roberta-large
258469	Organization	xlm-roberta-large
336614	None	xlm-roberta-large
881812	Society	xlm-roberta-large
183470	Individual	xlm-roberta-large
703445	None	xlm-roberta-large
577195	Individual	xlm-roberta-large
408421	None	xlm-roberta-large
115868	None	xlm-roberta-large
641646	None	xlm-roberta-large
868822	Society	xlm-roberta-large
847093	Community	xlm-roberta-large
564034	Organization	xlm-roberta-large
257938	None	xlm-roberta-large
106592	Organization	xlm-roberta-large
792068	None	xlm-roberta-large
555057	Individual	xlm-roberta-large
390255	None	xlm-roberta-large
245231	None	xlm-roberta-large
475110	None	xlm-roberta-large
413861	None	xlm-roberta-large
800883	Community	xlm-roberta-large
685063	None	xlm-roberta-large
65728	Organization	xlm-roberta-large
933802	Organization	xlm-roberta-large
11690	Society	xlm-roberta-large
706579	None	xlm-roberta-large
215276	Community	xlm-roberta-large
204169	None	xlm-roberta-large
554749	None	xlm-roberta-large
102106	Organization	xlm-roberta-large
687707	None	xlm-roberta-large
782993	None	xlm-roberta-large
694802	Organization	xlm-roberta-large
140095	None	xlm-roberta-large
449706	None	xlm-roberta-large
103008	None	xlm-roberta-large
268505	Organization	xlm-roberta-large
677768	Individual	xlm-roberta-large
399395	None	xlm-roberta-large
934704	None	xlm-roberta-large
183078	Organization	xlm-roberta-large
472268	None	xlm-roberta-large
140804	Individual	xlm-roberta-large
266462	Individual	xlm-roberta-large
4502	None	xlm-roberta-large
601389	None	xlm-roberta-large
51708	None	xlm-roberta-large
451288	None	xlm-roberta-large
723131	Society	xlm-roberta-large
514786	None	xlm-roberta-large
301007	None	xlm-roberta-large
229205	None	xlm-roberta-large
524989	None	xlm-roberta-large
824458	Community	xlm-roberta-large
522751	Society	xlm-roberta-large
829398	None	xlm-roberta-large
442481	None	xlm-roberta-large
86918	Community	xlm-roberta-large
760133	Community	xlm-roberta-large
22336	None	xlm-roberta-large
110130	None	xlm-roberta-large
794326	Individual	xlm-roberta-large
184205	Organization	xlm-roberta-large
501326	None	xlm-roberta-large
305515	None	xlm-roberta-large
453214	None	xlm-roberta-large
780977	None	xlm-roberta-large
197116	Individual	xlm-roberta-large
709765	None	xlm-roberta-large
660740	Individual	xlm-roberta-large
751452	Society	xlm-roberta-large
776616	None	xlm-roberta-large
594957	Organization	xlm-roberta-large
758653	Individual	xlm-roberta-large
467601	Individual	xlm-roberta-large
853875	Individual	xlm-roberta-large
734436	Society	xlm-roberta-large
432795	None	xlm-roberta-large
176963	None	xlm-roberta-large
693454	None	xlm-roberta-large
431121	None	xlm-roberta-large
603293	None	xlm-roberta-large
204163	Community	xlm-roberta-large
404753	None	xlm-roberta-large
350340	None	xlm-roberta-large
101669	Individual	xlm-roberta-large
693172	Individual	xlm-roberta-large
881339	None	xlm-roberta-large
234873	None	xlm-roberta-large
463879	None	xlm-roberta-large
391778	None	xlm-roberta-large
696795	None	xlm-roberta-large
392525	Society	xlm-roberta-large
437546	None	xlm-roberta-large
230845	Organization	xlm-roberta-large
759262	Society	xlm-roberta-large
790411	Community	xlm-roberta-large
300211	Individual	xlm-roberta-large
429825	None	xlm-roberta-large
241815	None	xlm-roberta-large
587877	None	xlm-roberta-large
417035	None	xlm-roberta-large
329867	Community	xlm-roberta-large
858636	None	xlm-roberta-large
817662	None	xlm-roberta-large
36995	Community	xlm-roberta-large
540133	Organization	xlm-roberta-large
178133	None	xlm-roberta-large
939084	None	xlm-roberta-large
220070	Individual	xlm-roberta-large
810990	Individual	xlm-roberta-large
564915	None	xlm-roberta-large
896030	Organization	xlm-roberta-large
803000	None	xlm-roberta-large
434425	Individual	xlm-roberta-large
484732	None	xlm-roberta-large
928724	Organization	xlm-roberta-large
188109	None	xlm-roberta-large
885876	None	xlm-roberta-large
439903	Organization	xlm-roberta-large
896774	Individual	xlm-roberta-large
201236	Society	xlm-roberta-large
294331	Individual	xlm-roberta-large
283925	Community	xlm-roberta-large
619478	Individual	xlm-roberta-large
849009	None	xlm-roberta-large
716054	None	xlm-roberta-large
560726	Community	xlm-roberta-large
743594	Community	xlm-roberta-large
624407	Individual	xlm-roberta-large
258727	Society	xlm-roberta-large
380744	None	xlm-roberta-large
413547	None	xlm-roberta-large
234141	Individual	xlm-roberta-large
60206	None	xlm-roberta-large
579827	None	xlm-roberta-large
148976	Individual	xlm-roberta-large
201516	None	xlm-roberta-large
586357	None	xlm-roberta-large
368041	Organization	xlm-roberta-large
281038	Organization	xlm-roberta-large
200103	None	xlm-roberta-large
656857	Community	xlm-roberta-large
877106	Community	xlm-roberta-large
680816	None	xlm-roberta-large
853980	Individual	xlm-roberta-large
416765	Society	xlm-roberta-large
777041	Society	xlm-roberta-large
486896	None	xlm-roberta-large
1238	None	xlm-roberta-large
690011	None	xlm-roberta-large
561745	None	xlm-roberta-large
419301	None	xlm-roberta-large
484745	None	xlm-roberta-large
563636	Individual	xlm-roberta-large
813902	None	xlm-roberta-large
7505	None	xlm-roberta-large
648031	Organization	xlm-roberta-large
144853	None	xlm-roberta-large
181520	Organization	xlm-roberta-large
93012	Organization	xlm-roberta-large
48276	Individual	xlm-roberta-large
640764	Society	xlm-roberta-large
273507	None	xlm-roberta-large
687548	None	xlm-roberta-large
917353	None	xlm-roberta-large
269221	None	xlm-roberta-large
922476	Society	xlm-roberta-large
807407	None	xlm-roberta-large
195060	None	xlm-roberta-large
656139	Organization	xlm-roberta-large
799134	None	xlm-roberta-large
826825	None	xlm-roberta-large
9907	None	xlm-roberta-large
298673	None	xlm-roberta-large
13386	None	xlm-roberta-large
842536	None	xlm-roberta-large
726308	Society	xlm-roberta-large
306330	Individual	xlm-roberta-large
688599	None	xlm-roberta-large
689584	Community	xlm-roberta-large
490674	None	xlm-roberta-large
456718	None	xlm-roberta-large
520231	None	xlm-roberta-large
331709	None	xlm-roberta-large
409943	None	xlm-roberta-large
56275	Individual	xlm-roberta-large
692039	Community	xlm-roberta-large
269451	Individual	xlm-roberta-large
13455	None	xlm-roberta-large
612107	Individual	xlm-roberta-large
520921	None	xlm-roberta-large
309449	None	xlm-roberta-large
30231	None	xlm-roberta-large
749946	None	xlm-roberta-large
230540	Individual	xlm-roberta-large
306383	None	xlm-roberta-large
266663	Organization	xlm-roberta-large
306200	None	xlm-roberta-large
932141	None	xlm-roberta-large
159638	None	xlm-roberta-large
153112	None	xlm-roberta-large
36929	Organization	xlm-roberta-large
570695	None	xlm-roberta-large
930405	None	xlm-roberta-large
934284	None	xlm-roberta-large
241721	None	xlm-roberta-large
743285	None	xlm-roberta-large
650205	None	xlm-roberta-large
231694	Individual	xlm-roberta-large
240267	None	xlm-roberta-large
105646	Individual	xlm-roberta-large
166927	Individual	xlm-roberta-large
222182	Organization	xlm-roberta-large
719880	None	xlm-roberta-large
304302	Organization	xlm-roberta-large
246202	Organization	xlm-roberta-large
581414	None	xlm-roberta-large
39223	None	xlm-roberta-large
331481	Society	xlm-roberta-large
759027	Society	xlm-roberta-large
372475	None	xlm-roberta-large
279602	None	xlm-roberta-large
374463	None	xlm-roberta-large
522124	Individual	xlm-roberta-large
96971	Individual	xlm-roberta-large
563986	None	xlm-roberta-large
186068	None	xlm-roberta-large
645261	None	xlm-roberta-large
491781	None	xlm-roberta-large
227160	Organization	xlm-roberta-large
49682	Society	xlm-roberta-large
715513	None	xlm-roberta-large
750666	None	xlm-roberta-large
498452	None	xlm-roberta-large
749770	None	xlm-roberta-large
374272	Society	xlm-roberta-large
300680	Individual	xlm-roberta-large
502810	None	xlm-roberta-large
537922	Individual	xlm-roberta-large
301818	Individual	xlm-roberta-large
77449	Individual	xlm-roberta-large
158868	None	xlm-roberta-large
565434	Individual	xlm-roberta-large
744307	None	xlm-roberta-large
648825	Organization	xlm-roberta-large
918300	None	xlm-roberta-large
573225	Individual	xlm-roberta-large
627856	Community	xlm-roberta-large
772659	Individual	xlm-roberta-large
776500	Society	xlm-roberta-large
709524	None	xlm-roberta-large
321575	Individual	xlm-roberta-large
137962	None	xlm-roberta-large
542955	None	xlm-roberta-large
413666	Community	xlm-roberta-large
436247	None	xlm-roberta-large
116299	None	xlm-roberta-large
764090	None	xlm-roberta-large
236100	None	xlm-roberta-large
602786	Organization	xlm-roberta-large
331368	Individual	xlm-roberta-large
281614	Society	xlm-roberta-large
60782	None	xlm-roberta-large
789968	None	xlm-roberta-large
712671	None	xlm-roberta-large
859775	None	xlm-roberta-large
652672	None	xlm-roberta-large
482297	None	xlm-roberta-large
831573	None	xlm-roberta-large
878250	None	xlm-roberta-large
524161	None	xlm-roberta-large
740158	None	xlm-roberta-large
116408	Organization	xlm-roberta-large
852595	None	xlm-roberta-large
6970	None	xlm-roberta-large
15185	None	xlm-roberta-large
104676	None	xlm-roberta-large
514480	None	xlm-roberta-large
190562	Individual	xlm-roberta-large
236486	None	xlm-roberta-large
332051	Individual	xlm-roberta-large
324497	Individual	xlm-roberta-large
616466	None	xlm-roberta-large
153952	None	xlm-roberta-large
937715	Individual	xlm-roberta-large
408137	None	xlm-roberta-large
722171	None	xlm-roberta-large
187787	None	xlm-roberta-large
833086	Society	xlm-roberta-large
402586	Society	xlm-roberta-large
79900	Organization	xlm-roberta-large
455503	None	xlm-roberta-large
662760	Individual	xlm-roberta-large
145666	None	xlm-roberta-large
269395	None	xlm-roberta-large
855977	None	xlm-roberta-large
411862	Community	xlm-roberta-large
840865	Individual	xlm-roberta-large
656131	None	xlm-roberta-large
283203	Organization	xlm-roberta-large
635480	None	xlm-roberta-large
929892	Society	xlm-roberta-large
900226	Individual	xlm-roberta-large
187748	None	xlm-roberta-large
863939	Individual	xlm-roberta-large
562894	None	xlm-roberta-large
229250	Individual	xlm-roberta-large
258055	None	xlm-roberta-large
516568	None	xlm-roberta-large
241001	None	xlm-roberta-large
738147	None	xlm-roberta-large
914834	None	xlm-roberta-large
502930	None	xlm-roberta-large
157805	None	xlm-roberta-large
182528	None	xlm-roberta-large
496305	None	xlm-roberta-large
127441	Society	xlm-roberta-large
516994	Organization	xlm-roberta-large
296128	Society	xlm-roberta-large
498286	None	xlm-roberta-large
882886	Community	xlm-roberta-large
654441	None	xlm-roberta-large
355409	Individual	xlm-roberta-large
526987	None	xlm-roberta-large
166978	None	xlm-roberta-large
17756	Society	xlm-roberta-large
266720	Organization	xlm-roberta-large
814729	None	xlm-roberta-large
622339	None	xlm-roberta-large
735625	None	xlm-roberta-large
202261	None	xlm-roberta-large
374523	None	xlm-roberta-large
336668	Individual	xlm-roberta-large
548637	Organization	xlm-roberta-large
303416	None	xlm-roberta-large
564069	Organization	xlm-roberta-large
796931	Community	xlm-roberta-large
830985	None	xlm-roberta-large
492468	None	xlm-roberta-large
251311	None	xlm-roberta-large
842728	Organization	xlm-roberta-large
124702	None	xlm-roberta-large
891343	None	xlm-roberta-large
376956	None	xlm-roberta-large
676134	Individual	xlm-roberta-large
353841	None	xlm-roberta-large
669871	None	xlm-roberta-large
720106	None	xlm-roberta-large
551785	Society	xlm-roberta-large
31813	None	xlm-roberta-large
179141	None	xlm-roberta-large
722850	Organization	xlm-roberta-large
111661	Individual	xlm-roberta-large
385980	None	xlm-roberta-large
478200	None	xlm-roberta-large
627607	Individual	xlm-roberta-large
723418	Organization	xlm-roberta-large
121301	None	xlm-roberta-large
111742	None	xlm-roberta-large
448538	Organization	xlm-roberta-large
244405	None	xlm-roberta-large
51703	None	xlm-roberta-large
276254	None	xlm-roberta-large
818115	Society	xlm-roberta-large
839545	Organization	xlm-roberta-large
500452	None	xlm-roberta-large
100905	Organization	xlm-roberta-large
10100	None	xlm-roberta-large
17326	Community	xlm-roberta-large
802542	Community	xlm-roberta-large
405562	Individual	xlm-roberta-large
297210	Organization	xlm-roberta-large
633450	None	xlm-roberta-large
24947	Individual	xlm-roberta-large
827247	Organization	xlm-roberta-large
91001	Community	xlm-roberta-large
797577	None	xlm-roberta-large
203064	Organization	xlm-roberta-large
437031	Community	xlm-roberta-large
76338	Individual	xlm-roberta-large
28529	None	xlm-roberta-large
416581	None	xlm-roberta-large
326992	Individual	xlm-roberta-large
294318	None	xlm-roberta-large
24010	None	xlm-roberta-large
391690	None	xlm-roberta-large
898471	None	xlm-roberta-large
139015	Community	xlm-roberta-large
629277	Community	xlm-roberta-large
249523	Community	xlm-roberta-large
480655	Organization	xlm-roberta-large
923143	None	xlm-roberta-large
574020	None	xlm-roberta-large
498850	None	xlm-roberta-large
858529	Society	xlm-roberta-large
916168	None	xlm-roberta-large
547040	Individual	xlm-roberta-large
465291	Organization	xlm-roberta-large
571806	Organization	xlm-roberta-large
569300	Organization	xlm-roberta-large
499970	Organization	xlm-roberta-large
447242	None	xlm-roberta-large
184864	None	xlm-roberta-large
463779	None	xlm-roberta-large
733792	None	xlm-roberta-large
687387	None	xlm-roberta-large
363410	None	xlm-roberta-large
613123	Community	xlm-roberta-large
202791	Individual	xlm-roberta-large
635751	Individual	xlm-roberta-large
608506	None	xlm-roberta-large
17576	Individual	xlm-roberta-large
230291	Community	xlm-roberta-large
382243	Community	xlm-roberta-large
549845	Individual	xlm-roberta-large
201772	None	xlm-roberta-large
326030	Individual	xlm-roberta-large
604410	None	xlm-roberta-large
32709	None	xlm-roberta-large
229330	Organization	xlm-roberta-large
131732	Community	xlm-roberta-large
10683	Organization	xlm-roberta-large
364807	None	xlm-roberta-large
934121	Individual	xlm-roberta-large
315440	None	xlm-roberta-large
840059	Community	xlm-roberta-large
195161	Organization	xlm-roberta-large
157090	None	xlm-roberta-large
653468	None	xlm-roberta-large
377827	Community	xlm-roberta-large
588597	Organization	xlm-roberta-large
200076	Community	xlm-roberta-large
266411	Individual	xlm-roberta-large
346398	None	xlm-roberta-large
825712	None	xlm-roberta-large
693484	None	xlm-roberta-large
109964	Individual	xlm-roberta-large
304021	None	xlm-roberta-large
265907	None	xlm-roberta-large
781953	None	xlm-roberta-large
697858	None	xlm-roberta-large
476327	None	xlm-roberta-large
927901	None	xlm-roberta-large
837639	Individual	xlm-roberta-large
492990	Society	xlm-roberta-large
360379	None	xlm-roberta-large
618518	None	xlm-roberta-large
649931	None	xlm-roberta-large
175496	Organization	xlm-roberta-large
422178	None	xlm-roberta-large
763331	None	xlm-roberta-large
463514	Community	xlm-roberta-large
452271	None	xlm-roberta-large
255091	Individual	xlm-roberta-large
639406	Society	xlm-roberta-large
617882	None	xlm-roberta-large
424539	None	xlm-roberta-large
534382	None	xlm-roberta-large
656382	None	xlm-roberta-large
523467	None	xlm-roberta-large
678646	Community	xlm-roberta-large
13863	None	xlm-roberta-large
345913	None	xlm-roberta-large
670277	Society	xlm-roberta-large
759098	None	xlm-roberta-large
174859	None	xlm-roberta-large
81340	None	xlm-roberta-large
922743	None	xlm-roberta-large
105579	None	xlm-roberta-large
819932	Organization	xlm-roberta-large
724622	Individual	xlm-roberta-large
8040	None	xlm-roberta-large
661589	None	xlm-roberta-large
25308	None	xlm-roberta-large
479411	None	xlm-roberta-large
104723	Individual	xlm-roberta-large
804467	None	xlm-roberta-large
164017	Community	xlm-roberta-large
228242	Individual	xlm-roberta-large
668562	Organization	xlm-roberta-large
900643	Community	xlm-roberta-large
171741	Organization	xlm-roberta-large
596654	Community	xlm-roberta-large
294586	None	xlm-roberta-large
118070	Organization	xlm-roberta-large
643819	None	xlm-roberta-large
316098	Society	xlm-roberta-large
483088	None	xlm-roberta-large
803231	None	xlm-roberta-large
798743	None	xlm-roberta-large
292802	Organization	xlm-roberta-large
130898	None	xlm-roberta-large
656615	None	xlm-roberta-large
369848	None	xlm-roberta-large
42763	None	xlm-roberta-large
198700	Individual	xlm-roberta-large
147433	Organization	xlm-roberta-large
112969	None	xlm-roberta-large
365334	None	xlm-roberta-large
334533	Individual	xlm-roberta-large
45513	Individual	xlm-roberta-large
194291	Individual	xlm-roberta-large
242147	None	xlm-roberta-large
543843	None	xlm-roberta-large
765276	None	xlm-roberta-large
104725	Organization	xlm-roberta-large
618757	None	xlm-roberta-large
181782	Community	xlm-roberta-large
914164	Community	xlm-roberta-large
822076	None	xlm-roberta-large
599831	Society	xlm-roberta-large
703814	Society	xlm-roberta-large
871608	None	xlm-roberta-large
139975	None	xlm-roberta-large
368136	None	xlm-roberta-large
809802	None	xlm-roberta-large
568236	Organization	xlm-roberta-large
642774	Individual	xlm-roberta-large
553115	None	xlm-roberta-large
147246	None	xlm-roberta-large
871806	None	xlm-roberta-large
906009	None	xlm-roberta-large
604767	Organization	xlm-roberta-large
98991	None	xlm-roberta-large
491918	Organization	xlm-roberta-large
398790	None	xlm-roberta-large
350726	None	xlm-roberta-large
175253	None	xlm-roberta-large
29355	None	xlm-roberta-large
93250	None	xlm-roberta-large
19886	None	xlm-roberta-large
445227	None	xlm-roberta-large
853191	None	xlm-roberta-large
679355	None	xlm-roberta-large
782445	None	xlm-roberta-large
907865	None	xlm-roberta-large
330279	Community	xlm-roberta-large
79692	None	xlm-roberta-large
482416	Community	xlm-roberta-large
316930	Individual	xlm-roberta-large
389198	Organization	xlm-roberta-large
383466	None	xlm-roberta-large
726414	Society	xlm-roberta-large
511782	None	xlm-roberta-large
319242	None	xlm-roberta-large
908647	None	xlm-roberta-large
462082	None	xlm-roberta-large
471029	None	xlm-roberta-large
825212	Society	xlm-roberta-large
655469	None	xlm-roberta-large
162768	None	xlm-roberta-large
213891	None	xlm-roberta-large
189626	Organization	xlm-roberta-large
618775	None	xlm-roberta-large
467524	None	xlm-roberta-large
833010	None	xlm-roberta-large
437027	None	xlm-roberta-large
751682	None	xlm-roberta-large
394778	None	xlm-roberta-large
462766	None	xlm-roberta-large
464908	Individual	xlm-roberta-large
551029	None	xlm-roberta-large
930583	None	xlm-roberta-large
127354	None	xlm-roberta-large
474903	Community	xlm-roberta-large
154285	Community	xlm-roberta-large
516498	None	xlm-roberta-large
211955	Individual	xlm-roberta-large
542234	None	xlm-roberta-large
376628	None	xlm-roberta-large
700225	None	xlm-roberta-large
786647	Individual	xlm-roberta-large
257576	Individual	xlm-roberta-large
758485	Community	xlm-roberta-large
