id	label	model
670277	Political Hate	microsoft/mdeberta-v3-base
759098	None	microsoft/mdeberta-v3-base
174859	None	microsoft/mdeberta-v3-base
81340	None	microsoft/mdeberta-v3-base
922743	None	microsoft/mdeberta-v3-base
105579	None	microsoft/mdeberta-v3-base
819932	Abusive	microsoft/mdeberta-v3-base
724622	Profane	microsoft/mdeberta-v3-base
8040	None	microsoft/mdeberta-v3-base
661589	None	microsoft/mdeberta-v3-base
25308	None	microsoft/mdeberta-v3-base
479411	None	microsoft/mdeberta-v3-base
104723	Abusive	microsoft/mdeberta-v3-base
804467	None	microsoft/mdeberta-v3-base
164017	Profane	microsoft/mdeberta-v3-base
228242	Profane	microsoft/mdeberta-v3-base
668562	Political Hate	microsoft/mdeberta-v3-base
900643	Political Hate	microsoft/mdeberta-v3-base
171741	Abusive	microsoft/mdeberta-v3-base
596654	Abusive	microsoft/mdeberta-v3-base
294586	None	microsoft/mdeberta-v3-base
118070	Political Hate	microsoft/mdeberta-v3-base
643819	None	microsoft/mdeberta-v3-base
316098	Political Hate	microsoft/mdeberta-v3-base
483088	None	microsoft/mdeberta-v3-base
803231	None	microsoft/mdeberta-v3-base
798743	Abusive	microsoft/mdeberta-v3-base
292802	Political Hate	microsoft/mdeberta-v3-base
130898	None	microsoft/mdeberta-v3-base
656615	None	microsoft/mdeberta-v3-base
369848	None	microsoft/mdeberta-v3-base
42763	None	microsoft/mdeberta-v3-base
198700	Political Hate	microsoft/mdeberta-v3-base
147433	Political Hate	microsoft/mdeberta-v3-base
112969	None	microsoft/mdeberta-v3-base
365334	None	microsoft/mdeberta-v3-base
334533	Profane	microsoft/mdeberta-v3-base
45513	Abusive	microsoft/mdeberta-v3-base
194291	Political Hate	microsoft/mdeberta-v3-base
242147	None	microsoft/mdeberta-v3-base
543843	None	microsoft/mdeberta-v3-base
765276	None	microsoft/mdeberta-v3-base
104725	Political Hate	microsoft/mdeberta-v3-base
618757	None	microsoft/mdeberta-v3-base
181782	Political Hate	microsoft/mdeberta-v3-base
914164	None	microsoft/mdeberta-v3-base
822076	None	microsoft/mdeberta-v3-base
599831	Political Hate	microsoft/mdeberta-v3-base
703814	None	microsoft/mdeberta-v3-base
871608	None	microsoft/mdeberta-v3-base
139975	Political Hate	microsoft/mdeberta-v3-base
368136	Abusive	microsoft/mdeberta-v3-base
809802	Abusive	microsoft/mdeberta-v3-base
568236	Abusive	microsoft/mdeberta-v3-base
642774	Political Hate	microsoft/mdeberta-v3-base
553115	None	microsoft/mdeberta-v3-base
147246	None	microsoft/mdeberta-v3-base
871806	None	microsoft/mdeberta-v3-base
906009	Abusive	microsoft/mdeberta-v3-base
604767	Abusive	microsoft/mdeberta-v3-base
98991	None	microsoft/mdeberta-v3-base
491918	Profane	microsoft/mdeberta-v3-base
398790	None	microsoft/mdeberta-v3-base
350726	None	microsoft/mdeberta-v3-base
175253	None	microsoft/mdeberta-v3-base
29355	None	microsoft/mdeberta-v3-base
93250	None	microsoft/mdeberta-v3-base
19886	Abusive	microsoft/mdeberta-v3-base
445227	None	microsoft/mdeberta-v3-base
853191	None	microsoft/mdeberta-v3-base
679355	None	microsoft/mdeberta-v3-base
782445	None	microsoft/mdeberta-v3-base
907865	None	microsoft/mdeberta-v3-base
330279	Abusive	microsoft/mdeberta-v3-base
79692	None	microsoft/mdeberta-v3-base
482416	Abusive	microsoft/mdeberta-v3-base
316930	Profane	microsoft/mdeberta-v3-base
389198	Political Hate	microsoft/mdeberta-v3-base
383466	None	microsoft/mdeberta-v3-base
726414	Political Hate	microsoft/mdeberta-v3-base
511782	None	microsoft/mdeberta-v3-base
319242	None	microsoft/mdeberta-v3-base
908647	None	microsoft/mdeberta-v3-base
462082	None	microsoft/mdeberta-v3-base
471029	None	microsoft/mdeberta-v3-base
825212	Profane	microsoft/mdeberta-v3-base
655469	None	microsoft/mdeberta-v3-base
162768	None	microsoft/mdeberta-v3-base
213891	None	microsoft/mdeberta-v3-base
189626	Political Hate	microsoft/mdeberta-v3-base
618775	None	microsoft/mdeberta-v3-base
467524	None	microsoft/mdeberta-v3-base
833010	None	microsoft/mdeberta-v3-base
437027	None	microsoft/mdeberta-v3-base
751682	None	microsoft/mdeberta-v3-base
394778	None	microsoft/mdeberta-v3-base
462766	None	microsoft/mdeberta-v3-base
464908	Abusive	microsoft/mdeberta-v3-base
551029	None	microsoft/mdeberta-v3-base
930583	None	microsoft/mdeberta-v3-base
127354	None	microsoft/mdeberta-v3-base
474903	Abusive	microsoft/mdeberta-v3-base
154285	Abusive	microsoft/mdeberta-v3-base
516498	None	microsoft/mdeberta-v3-base
211955	Profane	microsoft/mdeberta-v3-base
542234	None	microsoft/mdeberta-v3-base
376628	None	microsoft/mdeberta-v3-base
700225	None	microsoft/mdeberta-v3-base
786647	Abusive	microsoft/mdeberta-v3-base
257576	Abusive	microsoft/mdeberta-v3-base
758485	Abusive	microsoft/mdeberta-v3-base
99453	Political Hate	microsoft/mdeberta-v3-base
915727	None	microsoft/mdeberta-v3-base
376246	None	microsoft/mdeberta-v3-base
373071	Abusive	microsoft/mdeberta-v3-base
470824	None	microsoft/mdeberta-v3-base
178420	Abusive	microsoft/mdeberta-v3-base
217557	Abusive	microsoft/mdeberta-v3-base
191400	Political Hate	microsoft/mdeberta-v3-base
517200	None	microsoft/mdeberta-v3-base
653544	Political Hate	microsoft/mdeberta-v3-base
70411	Profane	microsoft/mdeberta-v3-base
149905	Political Hate	microsoft/mdeberta-v3-base
153918	None	microsoft/mdeberta-v3-base
723635	None	microsoft/mdeberta-v3-base
666300	Political Hate	microsoft/mdeberta-v3-base
323812	None	microsoft/mdeberta-v3-base
9604	Profane	microsoft/mdeberta-v3-base
770780	Political Hate	microsoft/mdeberta-v3-base
271658	None	microsoft/mdeberta-v3-base
882647	None	microsoft/mdeberta-v3-base
551920	None	microsoft/mdeberta-v3-base
583947	Abusive	microsoft/mdeberta-v3-base
820628	None	microsoft/mdeberta-v3-base
277192	None	microsoft/mdeberta-v3-base
897906	None	microsoft/mdeberta-v3-base
249214	Profane	microsoft/mdeberta-v3-base
893683	Abusive	microsoft/mdeberta-v3-base
4464	None	microsoft/mdeberta-v3-base
9468	None	microsoft/mdeberta-v3-base
377406	Abusive	microsoft/mdeberta-v3-base
560474	None	microsoft/mdeberta-v3-base
486586	None	microsoft/mdeberta-v3-base
521490	None	microsoft/mdeberta-v3-base
5279	None	microsoft/mdeberta-v3-base
42496	Political Hate	microsoft/mdeberta-v3-base
13705	None	microsoft/mdeberta-v3-base
326556	Religious Hate	microsoft/mdeberta-v3-base
517143	None	microsoft/mdeberta-v3-base
663202	Political Hate	microsoft/mdeberta-v3-base
17476	None	microsoft/mdeberta-v3-base
422364	Political Hate	microsoft/mdeberta-v3-base
319609	Profane	microsoft/mdeberta-v3-base
934595	Profane	microsoft/mdeberta-v3-base
283893	Political Hate	microsoft/mdeberta-v3-base
105406	Abusive	microsoft/mdeberta-v3-base
454062	Profane	microsoft/mdeberta-v3-base
685691	None	microsoft/mdeberta-v3-base
671240	None	microsoft/mdeberta-v3-base
323990	Political Hate	microsoft/mdeberta-v3-base
464804	None	microsoft/mdeberta-v3-base
126109	Political Hate	microsoft/mdeberta-v3-base
599618	None	microsoft/mdeberta-v3-base
517229	Profane	microsoft/mdeberta-v3-base
212493	Political Hate	microsoft/mdeberta-v3-base
395279	None	microsoft/mdeberta-v3-base
802441	Profane	microsoft/mdeberta-v3-base
372446	None	microsoft/mdeberta-v3-base
131053	None	microsoft/mdeberta-v3-base
927153	Abusive	microsoft/mdeberta-v3-base
382647	Profane	microsoft/mdeberta-v3-base
739909	None	microsoft/mdeberta-v3-base
196365	Religious Hate	microsoft/mdeberta-v3-base
725545	None	microsoft/mdeberta-v3-base
742737	None	microsoft/mdeberta-v3-base
324922	None	microsoft/mdeberta-v3-base
687465	Abusive	microsoft/mdeberta-v3-base
127196	Abusive	microsoft/mdeberta-v3-base
156582	None	microsoft/mdeberta-v3-base
736072	None	microsoft/mdeberta-v3-base
367939	None	microsoft/mdeberta-v3-base
227990	Profane	microsoft/mdeberta-v3-base
491013	None	microsoft/mdeberta-v3-base
331079	None	microsoft/mdeberta-v3-base
22603	None	microsoft/mdeberta-v3-base
142732	None	microsoft/mdeberta-v3-base
503395	None	microsoft/mdeberta-v3-base
97888	None	microsoft/mdeberta-v3-base
107987	None	microsoft/mdeberta-v3-base
538964	None	microsoft/mdeberta-v3-base
516815	None	microsoft/mdeberta-v3-base
675200	Abusive	microsoft/mdeberta-v3-base
922846	None	microsoft/mdeberta-v3-base
206055	Political Hate	microsoft/mdeberta-v3-base
580711	Political Hate	microsoft/mdeberta-v3-base
433603	None	microsoft/mdeberta-v3-base
913918	None	microsoft/mdeberta-v3-base
681581	None	microsoft/mdeberta-v3-base
584423	None	microsoft/mdeberta-v3-base
81260	None	microsoft/mdeberta-v3-base
736221	Religious Hate	microsoft/mdeberta-v3-base
623514	None	microsoft/mdeberta-v3-base
370581	Abusive	microsoft/mdeberta-v3-base
192811	None	microsoft/mdeberta-v3-base
217208	Political Hate	microsoft/mdeberta-v3-base
889961	Abusive	microsoft/mdeberta-v3-base
178079	None	microsoft/mdeberta-v3-base
90439	None	microsoft/mdeberta-v3-base
178971	None	microsoft/mdeberta-v3-base
22665	Political Hate	microsoft/mdeberta-v3-base
899276	Abusive	microsoft/mdeberta-v3-base
310071	None	microsoft/mdeberta-v3-base
360030	Abusive	microsoft/mdeberta-v3-base
77977	Political Hate	microsoft/mdeberta-v3-base
830214	Abusive	microsoft/mdeberta-v3-base
38886	Profane	microsoft/mdeberta-v3-base
105862	Political Hate	microsoft/mdeberta-v3-base
702732	None	microsoft/mdeberta-v3-base
938497	None	microsoft/mdeberta-v3-base
213252	Abusive	microsoft/mdeberta-v3-base
457833	None	microsoft/mdeberta-v3-base
816803	Abusive	microsoft/mdeberta-v3-base
299704	Political Hate	microsoft/mdeberta-v3-base
803472	None	microsoft/mdeberta-v3-base
753215	Profane	microsoft/mdeberta-v3-base
542741	None	microsoft/mdeberta-v3-base
836974	Profane	microsoft/mdeberta-v3-base
691680	None	microsoft/mdeberta-v3-base
846299	None	microsoft/mdeberta-v3-base
433275	Abusive	microsoft/mdeberta-v3-base
756273	None	microsoft/mdeberta-v3-base
740920	None	microsoft/mdeberta-v3-base
43626	Political Hate	microsoft/mdeberta-v3-base
267060	Abusive	microsoft/mdeberta-v3-base
457841	None	microsoft/mdeberta-v3-base
875925	None	microsoft/mdeberta-v3-base
707304	None	microsoft/mdeberta-v3-base
305585	Political Hate	microsoft/mdeberta-v3-base
677304	Political Hate	microsoft/mdeberta-v3-base
402761	None	microsoft/mdeberta-v3-base
142035	None	microsoft/mdeberta-v3-base
322005	None	microsoft/mdeberta-v3-base
49390	None	microsoft/mdeberta-v3-base
707302	None	microsoft/mdeberta-v3-base
333125	Political Hate	microsoft/mdeberta-v3-base
416891	None	microsoft/mdeberta-v3-base
781755	Political Hate	microsoft/mdeberta-v3-base
372629	None	microsoft/mdeberta-v3-base
746812	None	microsoft/mdeberta-v3-base
661051	Abusive	microsoft/mdeberta-v3-base
223473	Abusive	microsoft/mdeberta-v3-base
366446	None	microsoft/mdeberta-v3-base
439019	Political Hate	microsoft/mdeberta-v3-base
89017	Abusive	microsoft/mdeberta-v3-base
833385	Profane	microsoft/mdeberta-v3-base
701974	Abusive	microsoft/mdeberta-v3-base
532046	Abusive	microsoft/mdeberta-v3-base
524121	None	microsoft/mdeberta-v3-base
73484	None	microsoft/mdeberta-v3-base
41759	None	microsoft/mdeberta-v3-base
556898	Political Hate	microsoft/mdeberta-v3-base
74071	None	microsoft/mdeberta-v3-base
664811	None	microsoft/mdeberta-v3-base
596155	None	microsoft/mdeberta-v3-base
861670	None	microsoft/mdeberta-v3-base
557487	None	microsoft/mdeberta-v3-base
475743	None	microsoft/mdeberta-v3-base
708802	None	microsoft/mdeberta-v3-base
510655	None	microsoft/mdeberta-v3-base
345029	None	microsoft/mdeberta-v3-base
853057	None	microsoft/mdeberta-v3-base
242665	None	microsoft/mdeberta-v3-base
823119	None	microsoft/mdeberta-v3-base
608926	None	microsoft/mdeberta-v3-base
480932	Abusive	microsoft/mdeberta-v3-base
641524	None	microsoft/mdeberta-v3-base
571911	None	microsoft/mdeberta-v3-base
787716	None	microsoft/mdeberta-v3-base
265020	Religious Hate	microsoft/mdeberta-v3-base
303183	None	microsoft/mdeberta-v3-base
352571	Abusive	microsoft/mdeberta-v3-base
263134	Abusive	microsoft/mdeberta-v3-base
611932	Abusive	microsoft/mdeberta-v3-base
868718	None	microsoft/mdeberta-v3-base
503912	Political Hate	microsoft/mdeberta-v3-base
844107	Abusive	microsoft/mdeberta-v3-base
361784	Abusive	microsoft/mdeberta-v3-base
707013	None	microsoft/mdeberta-v3-base
540056	None	microsoft/mdeberta-v3-base
835721	None	microsoft/mdeberta-v3-base
235755	Political Hate	microsoft/mdeberta-v3-base
667776	None	microsoft/mdeberta-v3-base
649091	None	microsoft/mdeberta-v3-base
770663	Abusive	microsoft/mdeberta-v3-base
449984	Profane	microsoft/mdeberta-v3-base
832298	None	microsoft/mdeberta-v3-base
659157	Abusive	microsoft/mdeberta-v3-base
271809	Religious Hate	microsoft/mdeberta-v3-base
806432	None	microsoft/mdeberta-v3-base
137318	Abusive	microsoft/mdeberta-v3-base
153306	None	microsoft/mdeberta-v3-base
38470	Political Hate	microsoft/mdeberta-v3-base
431582	Profane	microsoft/mdeberta-v3-base
717164	None	microsoft/mdeberta-v3-base
580143	None	microsoft/mdeberta-v3-base
49990	None	microsoft/mdeberta-v3-base
845881	Abusive	microsoft/mdeberta-v3-base
28237	Political Hate	microsoft/mdeberta-v3-base
448410	None	microsoft/mdeberta-v3-base
392869	Abusive	microsoft/mdeberta-v3-base
427357	Abusive	microsoft/mdeberta-v3-base
803479	Abusive	microsoft/mdeberta-v3-base
758098	Religious Hate	microsoft/mdeberta-v3-base
120841	Abusive	microsoft/mdeberta-v3-base
801244	None	microsoft/mdeberta-v3-base
925289	Political Hate	microsoft/mdeberta-v3-base
777026	Abusive	microsoft/mdeberta-v3-base
7401	None	microsoft/mdeberta-v3-base
766209	Political Hate	microsoft/mdeberta-v3-base
146616	None	microsoft/mdeberta-v3-base
449920	Profane	microsoft/mdeberta-v3-base
395149	Abusive	microsoft/mdeberta-v3-base
783461	None	microsoft/mdeberta-v3-base
323363	None	microsoft/mdeberta-v3-base
857583	None	microsoft/mdeberta-v3-base
535131	None	microsoft/mdeberta-v3-base
449455	Abusive	microsoft/mdeberta-v3-base
530188	Abusive	microsoft/mdeberta-v3-base
841983	None	microsoft/mdeberta-v3-base
863107	None	microsoft/mdeberta-v3-base
441302	None	microsoft/mdeberta-v3-base
398777	None	microsoft/mdeberta-v3-base
756172	None	microsoft/mdeberta-v3-base
706050	None	microsoft/mdeberta-v3-base
514434	None	microsoft/mdeberta-v3-base
513361	None	microsoft/mdeberta-v3-base
516223	Profane	microsoft/mdeberta-v3-base
31791	None	microsoft/mdeberta-v3-base
143438	None	microsoft/mdeberta-v3-base
799188	None	microsoft/mdeberta-v3-base
336449	None	microsoft/mdeberta-v3-base
767986	None	microsoft/mdeberta-v3-base
694508	None	microsoft/mdeberta-v3-base
186493	Profane	microsoft/mdeberta-v3-base
104882	Abusive	microsoft/mdeberta-v3-base
280325	None	microsoft/mdeberta-v3-base
366514	Abusive	microsoft/mdeberta-v3-base
566626	None	microsoft/mdeberta-v3-base
274439	Profane	microsoft/mdeberta-v3-base
775968	None	microsoft/mdeberta-v3-base
665640	None	microsoft/mdeberta-v3-base
922707	None	microsoft/mdeberta-v3-base
131971	None	microsoft/mdeberta-v3-base
467462	None	microsoft/mdeberta-v3-base
392346	Political Hate	microsoft/mdeberta-v3-base
14129	None	microsoft/mdeberta-v3-base
727009	Abusive	microsoft/mdeberta-v3-base
202951	Abusive	microsoft/mdeberta-v3-base
511558	Profane	microsoft/mdeberta-v3-base
396493	None	microsoft/mdeberta-v3-base
675473	None	microsoft/mdeberta-v3-base
487864	None	microsoft/mdeberta-v3-base
345179	Abusive	microsoft/mdeberta-v3-base
714384	None	microsoft/mdeberta-v3-base
378869	Abusive	microsoft/mdeberta-v3-base
91557	Abusive	microsoft/mdeberta-v3-base
401006	None	microsoft/mdeberta-v3-base
426265	None	microsoft/mdeberta-v3-base
623520	None	microsoft/mdeberta-v3-base
589727	Religious Hate	microsoft/mdeberta-v3-base
923659	Abusive	microsoft/mdeberta-v3-base
160999	None	microsoft/mdeberta-v3-base
740411	None	microsoft/mdeberta-v3-base
43188	Political Hate	microsoft/mdeberta-v3-base
556371	Profane	microsoft/mdeberta-v3-base
498484	None	microsoft/mdeberta-v3-base
756549	None	microsoft/mdeberta-v3-base
58026	None	microsoft/mdeberta-v3-base
65446	None	microsoft/mdeberta-v3-base
874914	None	microsoft/mdeberta-v3-base
19597	None	microsoft/mdeberta-v3-base
815102	Abusive	microsoft/mdeberta-v3-base
201654	None	microsoft/mdeberta-v3-base
853021	Political Hate	microsoft/mdeberta-v3-base
42693	None	microsoft/mdeberta-v3-base
902699	None	microsoft/mdeberta-v3-base
163301	None	microsoft/mdeberta-v3-base
768898	Abusive	microsoft/mdeberta-v3-base
708467	None	microsoft/mdeberta-v3-base
892940	Abusive	microsoft/mdeberta-v3-base
412303	None	microsoft/mdeberta-v3-base
627277	Political Hate	microsoft/mdeberta-v3-base
614654	None	microsoft/mdeberta-v3-base
606146	Political Hate	microsoft/mdeberta-v3-base
909768	Abusive	microsoft/mdeberta-v3-base
886619	Abusive	microsoft/mdeberta-v3-base
600015	Abusive	microsoft/mdeberta-v3-base
828619	None	microsoft/mdeberta-v3-base
389728	None	microsoft/mdeberta-v3-base
330316	None	microsoft/mdeberta-v3-base
721390	None	microsoft/mdeberta-v3-base
904984	None	microsoft/mdeberta-v3-base
493861	None	microsoft/mdeberta-v3-base
301713	Political Hate	microsoft/mdeberta-v3-base
528654	None	microsoft/mdeberta-v3-base
341189	Profane	microsoft/mdeberta-v3-base
491121	None	microsoft/mdeberta-v3-base
607638	None	microsoft/mdeberta-v3-base
832986	None	microsoft/mdeberta-v3-base
194409	Abusive	microsoft/mdeberta-v3-base
568775	None	microsoft/mdeberta-v3-base
6248	None	microsoft/mdeberta-v3-base
283521	None	microsoft/mdeberta-v3-base
422748	Religious Hate	microsoft/mdeberta-v3-base
315603	None	microsoft/mdeberta-v3-base
335993	None	microsoft/mdeberta-v3-base
133932	None	microsoft/mdeberta-v3-base
322271	None	microsoft/mdeberta-v3-base
632849	Abusive	microsoft/mdeberta-v3-base
613926	Abusive	microsoft/mdeberta-v3-base
552957	Profane	microsoft/mdeberta-v3-base
529141	Religious Hate	microsoft/mdeberta-v3-base
280267	Political Hate	microsoft/mdeberta-v3-base
879941	None	microsoft/mdeberta-v3-base
30896	Abusive	microsoft/mdeberta-v3-base
179405	Abusive	microsoft/mdeberta-v3-base
520864	None	microsoft/mdeberta-v3-base
790343	None	microsoft/mdeberta-v3-base
48959	None	microsoft/mdeberta-v3-base
927620	None	microsoft/mdeberta-v3-base
294304	Abusive	microsoft/mdeberta-v3-base
794785	Abusive	microsoft/mdeberta-v3-base
182211	Profane	microsoft/mdeberta-v3-base
659035	None	microsoft/mdeberta-v3-base
538939	None	microsoft/mdeberta-v3-base
189018	None	microsoft/mdeberta-v3-base
192575	None	microsoft/mdeberta-v3-base
147960	Abusive	microsoft/mdeberta-v3-base
159833	None	microsoft/mdeberta-v3-base
753935	None	microsoft/mdeberta-v3-base
338203	Abusive	microsoft/mdeberta-v3-base
704431	None	microsoft/mdeberta-v3-base
573950	Profane	microsoft/mdeberta-v3-base
901051	None	microsoft/mdeberta-v3-base
350592	None	microsoft/mdeberta-v3-base
446695	None	microsoft/mdeberta-v3-base
89903	Religious Hate	microsoft/mdeberta-v3-base
115101	Abusive	microsoft/mdeberta-v3-base
541037	None	microsoft/mdeberta-v3-base
209330	Political Hate	microsoft/mdeberta-v3-base
500953	None	microsoft/mdeberta-v3-base
683778	None	microsoft/mdeberta-v3-base
758063	Religious Hate	microsoft/mdeberta-v3-base
790595	Political Hate	microsoft/mdeberta-v3-base
214354	Political Hate	microsoft/mdeberta-v3-base
660129	None	microsoft/mdeberta-v3-base
791895	Political Hate	microsoft/mdeberta-v3-base
804514	Profane	microsoft/mdeberta-v3-base
291269	None	microsoft/mdeberta-v3-base
213508	Political Hate	microsoft/mdeberta-v3-base
355146	Profane	microsoft/mdeberta-v3-base
159040	None	microsoft/mdeberta-v3-base
859308	Political Hate	microsoft/mdeberta-v3-base
407731	None	microsoft/mdeberta-v3-base
282452	Political Hate	microsoft/mdeberta-v3-base
937710	None	microsoft/mdeberta-v3-base
552667	Abusive	microsoft/mdeberta-v3-base
858733	None	microsoft/mdeberta-v3-base
839133	None	microsoft/mdeberta-v3-base
90708	Abusive	microsoft/mdeberta-v3-base
637975	Abusive	microsoft/mdeberta-v3-base
853112	Political Hate	microsoft/mdeberta-v3-base
467659	None	microsoft/mdeberta-v3-base
310871	None	microsoft/mdeberta-v3-base
40628	None	microsoft/mdeberta-v3-base
752747	None	microsoft/mdeberta-v3-base
71170	Abusive	microsoft/mdeberta-v3-base
627017	None	microsoft/mdeberta-v3-base
123474	None	microsoft/mdeberta-v3-base
351319	None	microsoft/mdeberta-v3-base
286351	Abusive	microsoft/mdeberta-v3-base
171984	None	microsoft/mdeberta-v3-base
635198	None	microsoft/mdeberta-v3-base
377481	None	microsoft/mdeberta-v3-base
632798	Political Hate	microsoft/mdeberta-v3-base
444305	None	microsoft/mdeberta-v3-base
484705	Abusive	microsoft/mdeberta-v3-base
435790	None	microsoft/mdeberta-v3-base
239325	Abusive	microsoft/mdeberta-v3-base
926891	Abusive	microsoft/mdeberta-v3-base
339484	None	microsoft/mdeberta-v3-base
768466	Profane	microsoft/mdeberta-v3-base
113393	Profane	microsoft/mdeberta-v3-base
341264	Profane	microsoft/mdeberta-v3-base
782996	Profane	microsoft/mdeberta-v3-base
521003	Profane	microsoft/mdeberta-v3-base
939102	None	microsoft/mdeberta-v3-base
735297	None	microsoft/mdeberta-v3-base
520870	None	microsoft/mdeberta-v3-base
273146	Abusive	microsoft/mdeberta-v3-base
202375	None	microsoft/mdeberta-v3-base
661758	None	microsoft/mdeberta-v3-base
85976	None	microsoft/mdeberta-v3-base
382500	None	microsoft/mdeberta-v3-base
313962	None	microsoft/mdeberta-v3-base
236844	Political Hate	microsoft/mdeberta-v3-base
75753	Profane	microsoft/mdeberta-v3-base
114590	Political Hate	microsoft/mdeberta-v3-base
638031	None	microsoft/mdeberta-v3-base
221877	Political Hate	microsoft/mdeberta-v3-base
604651	None	microsoft/mdeberta-v3-base
878671	None	microsoft/mdeberta-v3-base
495334	Abusive	microsoft/mdeberta-v3-base
811282	None	microsoft/mdeberta-v3-base
259819	None	microsoft/mdeberta-v3-base
670825	None	microsoft/mdeberta-v3-base
641722	Abusive	microsoft/mdeberta-v3-base
935988	None	microsoft/mdeberta-v3-base
925559	None	microsoft/mdeberta-v3-base
882102	None	microsoft/mdeberta-v3-base
669815	Abusive	microsoft/mdeberta-v3-base
862726	None	microsoft/mdeberta-v3-base
202020	Abusive	microsoft/mdeberta-v3-base
18287	None	microsoft/mdeberta-v3-base
533374	Abusive	microsoft/mdeberta-v3-base
697794	Profane	microsoft/mdeberta-v3-base
87756	None	microsoft/mdeberta-v3-base
893669	Abusive	microsoft/mdeberta-v3-base
444849	Political Hate	microsoft/mdeberta-v3-base
844583	None	microsoft/mdeberta-v3-base
855222	None	microsoft/mdeberta-v3-base
293344	None	microsoft/mdeberta-v3-base
867935	Profane	microsoft/mdeberta-v3-base
422555	None	microsoft/mdeberta-v3-base
648270	None	microsoft/mdeberta-v3-base
35775	None	microsoft/mdeberta-v3-base
158778	None	microsoft/mdeberta-v3-base
729319	None	microsoft/mdeberta-v3-base
861447	Abusive	microsoft/mdeberta-v3-base
7513	Abusive	microsoft/mdeberta-v3-base
743646	None	microsoft/mdeberta-v3-base
679486	Abusive	microsoft/mdeberta-v3-base
173289	None	microsoft/mdeberta-v3-base
549862	None	microsoft/mdeberta-v3-base
223872	Abusive	microsoft/mdeberta-v3-base
614643	None	microsoft/mdeberta-v3-base
741749	None	microsoft/mdeberta-v3-base
253036	Political Hate	microsoft/mdeberta-v3-base
656462	Abusive	microsoft/mdeberta-v3-base
702468	None	microsoft/mdeberta-v3-base
894938	None	microsoft/mdeberta-v3-base
129604	Abusive	microsoft/mdeberta-v3-base
343002	None	microsoft/mdeberta-v3-base
882520	Profane	microsoft/mdeberta-v3-base
184251	Political Hate	microsoft/mdeberta-v3-base
17368	None	microsoft/mdeberta-v3-base
527115	Profane	microsoft/mdeberta-v3-base
353516	None	microsoft/mdeberta-v3-base
82655	None	microsoft/mdeberta-v3-base
934168	None	microsoft/mdeberta-v3-base
471572	None	microsoft/mdeberta-v3-base
498919	None	microsoft/mdeberta-v3-base
460423	Abusive	microsoft/mdeberta-v3-base
669535	None	microsoft/mdeberta-v3-base
10131	None	microsoft/mdeberta-v3-base
402050	None	microsoft/mdeberta-v3-base
295436	Abusive	microsoft/mdeberta-v3-base
105937	None	microsoft/mdeberta-v3-base
100261	Political Hate	microsoft/mdeberta-v3-base
186855	None	microsoft/mdeberta-v3-base
224878	Political Hate	microsoft/mdeberta-v3-base
166022	None	microsoft/mdeberta-v3-base
676170	None	microsoft/mdeberta-v3-base
513806	None	microsoft/mdeberta-v3-base
867603	None	microsoft/mdeberta-v3-base
936619	None	microsoft/mdeberta-v3-base
846248	Profane	microsoft/mdeberta-v3-base
667270	None	microsoft/mdeberta-v3-base
920288	Profane	microsoft/mdeberta-v3-base
801728	Abusive	microsoft/mdeberta-v3-base
439396	None	microsoft/mdeberta-v3-base
263050	None	microsoft/mdeberta-v3-base
736319	None	microsoft/mdeberta-v3-base
625937	Political Hate	microsoft/mdeberta-v3-base
397371	Political Hate	microsoft/mdeberta-v3-base
814340	Abusive	microsoft/mdeberta-v3-base
183236	None	microsoft/mdeberta-v3-base
445797	None	microsoft/mdeberta-v3-base
196447	Political Hate	microsoft/mdeberta-v3-base
733692	None	microsoft/mdeberta-v3-base
65619	Abusive	microsoft/mdeberta-v3-base
251005	Abusive	microsoft/mdeberta-v3-base
166303	Abusive	microsoft/mdeberta-v3-base
655944	None	microsoft/mdeberta-v3-base
304580	Political Hate	microsoft/mdeberta-v3-base
374398	None	microsoft/mdeberta-v3-base
563387	None	microsoft/mdeberta-v3-base
892900	None	microsoft/mdeberta-v3-base
772935	Profane	microsoft/mdeberta-v3-base
140849	None	microsoft/mdeberta-v3-base
112914	None	microsoft/mdeberta-v3-base
419410	Political Hate	microsoft/mdeberta-v3-base
194764	Political Hate	microsoft/mdeberta-v3-base
177216	None	microsoft/mdeberta-v3-base
480343	Political Hate	microsoft/mdeberta-v3-base
588331	None	microsoft/mdeberta-v3-base
499835	Profane	microsoft/mdeberta-v3-base
567747	None	microsoft/mdeberta-v3-base
179610	None	microsoft/mdeberta-v3-base
808026	None	microsoft/mdeberta-v3-base
139747	Profane	microsoft/mdeberta-v3-base
57120	Political Hate	microsoft/mdeberta-v3-base
270287	Abusive	microsoft/mdeberta-v3-base
349353	Profane	microsoft/mdeberta-v3-base
432855	None	microsoft/mdeberta-v3-base
610525	Political Hate	microsoft/mdeberta-v3-base
751364	None	microsoft/mdeberta-v3-base
561725	None	microsoft/mdeberta-v3-base
318120	None	microsoft/mdeberta-v3-base
421944	Abusive	microsoft/mdeberta-v3-base
495294	None	microsoft/mdeberta-v3-base
910164	None	microsoft/mdeberta-v3-base
191200	Political Hate	microsoft/mdeberta-v3-base
594094	None	microsoft/mdeberta-v3-base
6091	Profane	microsoft/mdeberta-v3-base
