id	label	model
164017	Abusive	xlm_large+mdeb-v3+murili_base
228242	Profane	xlm_large+mdeb-v3+murili_base
668562	Political Hate	xlm_large+mdeb-v3+murili_base
900643	Political Hate	xlm_large+mdeb-v3+murili_base
171741	Abusive	xlm_large+mdeb-v3+murili_base
596654	Abusive	xlm_large+mdeb-v3+murili_base
294586	None	xlm_large+mdeb-v3+murili_base
118070	Political Hate	xlm_large+mdeb-v3+murili_base
643819	None	xlm_large+mdeb-v3+murili_base
316098	Political Hate	xlm_large+mdeb-v3+murili_base
483088	None	xlm_large+mdeb-v3+murili_base
803231	None	xlm_large+mdeb-v3+murili_base
798743	Abusive	xlm_large+mdeb-v3+murili_base
292802	Political Hate	xlm_large+mdeb-v3+murili_base
130898	None	xlm_large+mdeb-v3+murili_base
656615	None	xlm_large+mdeb-v3+murili_base
369848	None	xlm_large+mdeb-v3+murili_base
42763	None	xlm_large+mdeb-v3+murili_base
198700	Political Hate	xlm_large+mdeb-v3+murili_base
147433	Political Hate	xlm_large+mdeb-v3+murili_base
112969	None	xlm_large+mdeb-v3+murili_base
365334	None	xlm_large+mdeb-v3+murili_base
334533	Profane	xlm_large+mdeb-v3+murili_base
45513	Abusive	xlm_large+mdeb-v3+murili_base
194291	Political Hate	xlm_large+mdeb-v3+murili_base
242147	None	xlm_large+mdeb-v3+murili_base
543843	None	xlm_large+mdeb-v3+murili_base
765276	None	xlm_large+mdeb-v3+murili_base
104725	Profane	xlm_large+mdeb-v3+murili_base
618757	None	xlm_large+mdeb-v3+murili_base
181782	Political Hate	xlm_large+mdeb-v3+murili_base
914164	Abusive	xlm_large+mdeb-v3+murili_base
822076	None	xlm_large+mdeb-v3+murili_base
599831	Political Hate	xlm_large+mdeb-v3+murili_base
703814	Abusive	xlm_large+mdeb-v3+murili_base
871608	None	xlm_large+mdeb-v3+murili_base
139975	Political Hate	xlm_large+mdeb-v3+murili_base
368136	None	xlm_large+mdeb-v3+murili_base
809802	Abusive	xlm_large+mdeb-v3+murili_base
568236	Abusive	xlm_large+mdeb-v3+murili_base
642774	Political Hate	xlm_large+mdeb-v3+murili_base
553115	None	xlm_large+mdeb-v3+murili_base
147246	None	xlm_large+mdeb-v3+murili_base
871806	None	xlm_large+mdeb-v3+murili_base
906009	Abusive	xlm_large+mdeb-v3+murili_base
604767	Abusive	xlm_large+mdeb-v3+murili_base
98991	None	xlm_large+mdeb-v3+murili_base
491918	Political Hate	xlm_large+mdeb-v3+murili_base
398790	None	xlm_large+mdeb-v3+murili_base
350726	None	xlm_large+mdeb-v3+murili_base
175253	None	xlm_large+mdeb-v3+murili_base
29355	None	xlm_large+mdeb-v3+murili_base
93250	Political Hate	xlm_large+mdeb-v3+murili_base
19886	None	xlm_large+mdeb-v3+murili_base
445227	None	xlm_large+mdeb-v3+murili_base
853191	None	xlm_large+mdeb-v3+murili_base
679355	None	xlm_large+mdeb-v3+murili_base
782445	None	xlm_large+mdeb-v3+murili_base
907865	None	xlm_large+mdeb-v3+murili_base
330279	Abusive	xlm_large+mdeb-v3+murili_base
79692	None	xlm_large+mdeb-v3+murili_base
482416	Abusive	xlm_large+mdeb-v3+murili_base
316930	Profane	xlm_large+mdeb-v3+murili_base
389198	Political Hate	xlm_large+mdeb-v3+murili_base
383466	None	xlm_large+mdeb-v3+murili_base
726414	Political Hate	xlm_large+mdeb-v3+murili_base
511782	None	xlm_large+mdeb-v3+murili_base
319242	None	xlm_large+mdeb-v3+murili_base
908647	None	xlm_large+mdeb-v3+murili_base
462082	None	xlm_large+mdeb-v3+murili_base
471029	None	xlm_large+mdeb-v3+murili_base
825212	Profane	xlm_large+mdeb-v3+murili_base
655469	None	xlm_large+mdeb-v3+murili_base
162768	None	xlm_large+mdeb-v3+murili_base
213891	None	xlm_large+mdeb-v3+murili_base
189626	Political Hate	xlm_large+mdeb-v3+murili_base
618775	None	xlm_large+mdeb-v3+murili_base
467524	None	xlm_large+mdeb-v3+murili_base
833010	None	xlm_large+mdeb-v3+murili_base
437027	None	xlm_large+mdeb-v3+murili_base
751682	None	xlm_large+mdeb-v3+murili_base
394778	None	xlm_large+mdeb-v3+murili_base
462766	None	xlm_large+mdeb-v3+murili_base
464908	Abusive	xlm_large+mdeb-v3+murili_base
551029	None	xlm_large+mdeb-v3+murili_base
930583	None	xlm_large+mdeb-v3+murili_base
127354	None	xlm_large+mdeb-v3+murili_base
474903	Abusive	xlm_large+mdeb-v3+murili_base
154285	Abusive	xlm_large+mdeb-v3+murili_base
516498	None	xlm_large+mdeb-v3+murili_base
211955	Profane	xlm_large+mdeb-v3+murili_base
542234	None	xlm_large+mdeb-v3+murili_base
376628	None	xlm_large+mdeb-v3+murili_base
700225	None	xlm_large+mdeb-v3+murili_base
786647	Abusive	xlm_large+mdeb-v3+murili_base
257576	Abusive	xlm_large+mdeb-v3+murili_base
758485	Abusive	xlm_large+mdeb-v3+murili_base
99453	Political Hate	xlm_large+mdeb-v3+murili_base
915727	None	xlm_large+mdeb-v3+murili_base
376246	None	xlm_large+mdeb-v3+murili_base
373071	Abusive	xlm_large+mdeb-v3+murili_base
470824	None	xlm_large+mdeb-v3+murili_base
178420	None	xlm_large+mdeb-v3+murili_base
217557	Abusive	xlm_large+mdeb-v3+murili_base
191400	Political Hate	xlm_large+mdeb-v3+murili_base
517200	None	xlm_large+mdeb-v3+murili_base
653544	Political Hate	xlm_large+mdeb-v3+murili_base
70411	Profane	xlm_large+mdeb-v3+murili_base
149905	Abusive	xlm_large+mdeb-v3+murili_base
153918	None	xlm_large+mdeb-v3+murili_base
723635	None	xlm_large+mdeb-v3+murili_base
666300	None	xlm_large+mdeb-v3+murili_base
323812	None	xlm_large+mdeb-v3+murili_base
9604	Profane	xlm_large+mdeb-v3+murili_base
770780	Political Hate	xlm_large+mdeb-v3+murili_base
271658	None	xlm_large+mdeb-v3+murili_base
882647	None	xlm_large+mdeb-v3+murili_base
551920	None	xlm_large+mdeb-v3+murili_base
583947	Abusive	xlm_large+mdeb-v3+murili_base
820628	None	xlm_large+mdeb-v3+murili_base
277192	None	xlm_large+mdeb-v3+murili_base
897906	None	xlm_large+mdeb-v3+murili_base
249214	Profane	xlm_large+mdeb-v3+murili_base
893683	Profane	xlm_large+mdeb-v3+murili_base
4464	None	xlm_large+mdeb-v3+murili_base
9468	None	xlm_large+mdeb-v3+murili_base
377406	Profane	xlm_large+mdeb-v3+murili_base
560474	None	xlm_large+mdeb-v3+murili_base
486586	None	xlm_large+mdeb-v3+murili_base
521490	None	xlm_large+mdeb-v3+murili_base
5279	None	xlm_large+mdeb-v3+murili_base
42496	Political Hate	xlm_large+mdeb-v3+murili_base
13705	None	xlm_large+mdeb-v3+murili_base
326556	None	xlm_large+mdeb-v3+murili_base
517143	None	xlm_large+mdeb-v3+murili_base
663202	Political Hate	xlm_large+mdeb-v3+murili_base
17476	None	xlm_large+mdeb-v3+murili_base
422364	Political Hate	xlm_large+mdeb-v3+murili_base
319609	Profane	xlm_large+mdeb-v3+murili_base
934595	Profane	xlm_large+mdeb-v3+murili_base
283893	Political Hate	xlm_large+mdeb-v3+murili_base
105406	Abusive	xlm_large+mdeb-v3+murili_base
454062	Profane	xlm_large+mdeb-v3+murili_base
685691	None	xlm_large+mdeb-v3+murili_base
671240	None	xlm_large+mdeb-v3+murili_base
323990	Political Hate	xlm_large+mdeb-v3+murili_base
464804	None	xlm_large+mdeb-v3+murili_base
126109	Political Hate	xlm_large+mdeb-v3+murili_base
599618	None	xlm_large+mdeb-v3+murili_base
517229	Profane	xlm_large+mdeb-v3+murili_base
212493	None	xlm_large+mdeb-v3+murili_base
395279	None	xlm_large+mdeb-v3+murili_base
802441	Profane	xlm_large+mdeb-v3+murili_base
372446	None	xlm_large+mdeb-v3+murili_base
131053	None	xlm_large+mdeb-v3+murili_base
927153	Abusive	xlm_large+mdeb-v3+murili_base
382647	Profane	xlm_large+mdeb-v3+murili_base
739909	None	xlm_large+mdeb-v3+murili_base
196365	Religious Hate	xlm_large+mdeb-v3+murili_base
725545	None	xlm_large+mdeb-v3+murili_base
742737	None	xlm_large+mdeb-v3+murili_base
324922	None	xlm_large+mdeb-v3+murili_base
687465	Abusive	xlm_large+mdeb-v3+murili_base
127196	None	xlm_large+mdeb-v3+murili_base
156582	None	xlm_large+mdeb-v3+murili_base
736072	None	xlm_large+mdeb-v3+murili_base
367939	None	xlm_large+mdeb-v3+murili_base
227990	Profane	xlm_large+mdeb-v3+murili_base
491013	None	xlm_large+mdeb-v3+murili_base
331079	None	xlm_large+mdeb-v3+murili_base
22603	None	xlm_large+mdeb-v3+murili_base
142732	None	xlm_large+mdeb-v3+murili_base
503395	None	xlm_large+mdeb-v3+murili_base
97888	None	xlm_large+mdeb-v3+murili_base
107987	None	xlm_large+mdeb-v3+murili_base
538964	None	xlm_large+mdeb-v3+murili_base
516815	None	xlm_large+mdeb-v3+murili_base
675200	Abusive	xlm_large+mdeb-v3+murili_base
922846	None	xlm_large+mdeb-v3+murili_base
206055	Abusive	xlm_large+mdeb-v3+murili_base
580711	Political Hate	xlm_large+mdeb-v3+murili_base
433603	None	xlm_large+mdeb-v3+murili_base
913918	None	xlm_large+mdeb-v3+murili_base
681581	None	xlm_large+mdeb-v3+murili_base
584423	None	xlm_large+mdeb-v3+murili_base
81260	None	xlm_large+mdeb-v3+murili_base
736221	None	xlm_large+mdeb-v3+murili_base
623514	None	xlm_large+mdeb-v3+murili_base
370581	Abusive	xlm_large+mdeb-v3+murili_base
192811	None	xlm_large+mdeb-v3+murili_base
217208	Political Hate	xlm_large+mdeb-v3+murili_base
889961	Abusive	xlm_large+mdeb-v3+murili_base
178079	None	xlm_large+mdeb-v3+murili_base
90439	None	xlm_large+mdeb-v3+murili_base
178971	None	xlm_large+mdeb-v3+murili_base
22665	Profane	xlm_large+mdeb-v3+murili_base
899276	Abusive	xlm_large+mdeb-v3+murili_base
310071	None	xlm_large+mdeb-v3+murili_base
360030	Abusive	xlm_large+mdeb-v3+murili_base
77977	Political Hate	xlm_large+mdeb-v3+murili_base
830214	None	xlm_large+mdeb-v3+murili_base
38886	Profane	xlm_large+mdeb-v3+murili_base
105862	Abusive	xlm_large+mdeb-v3+murili_base
702732	None	xlm_large+mdeb-v3+murili_base
938497	None	xlm_large+mdeb-v3+murili_base
213252	Abusive	xlm_large+mdeb-v3+murili_base
457833	None	xlm_large+mdeb-v3+murili_base
816803	Political Hate	xlm_large+mdeb-v3+murili_base
299704	Political Hate	xlm_large+mdeb-v3+murili_base
803472	None	xlm_large+mdeb-v3+murili_base
753215	Profane	xlm_large+mdeb-v3+murili_base
542741	None	xlm_large+mdeb-v3+murili_base
836974	Profane	xlm_large+mdeb-v3+murili_base
691680	Abusive	xlm_large+mdeb-v3+murili_base
846299	None	xlm_large+mdeb-v3+murili_base
433275	Abusive	xlm_large+mdeb-v3+murili_base
756273	None	xlm_large+mdeb-v3+murili_base
740920	None	xlm_large+mdeb-v3+murili_base
43626	Political Hate	xlm_large+mdeb-v3+murili_base
267060	Abusive	xlm_large+mdeb-v3+murili_base
457841	None	xlm_large+mdeb-v3+murili_base
875925	None	xlm_large+mdeb-v3+murili_base
707304	None	xlm_large+mdeb-v3+murili_base
305585	Political Hate	xlm_large+mdeb-v3+murili_base
677304	Political Hate	xlm_large+mdeb-v3+murili_base
402761	None	xlm_large+mdeb-v3+murili_base
142035	None	xlm_large+mdeb-v3+murili_base
322005	None	xlm_large+mdeb-v3+murili_base
49390	None	xlm_large+mdeb-v3+murili_base
707302	None	xlm_large+mdeb-v3+murili_base
333125	Political Hate	xlm_large+mdeb-v3+murili_base
416891	None	xlm_large+mdeb-v3+murili_base
781755	Abusive	xlm_large+mdeb-v3+murili_base
372629	None	xlm_large+mdeb-v3+murili_base
746812	None	xlm_large+mdeb-v3+murili_base
661051	Abusive	xlm_large+mdeb-v3+murili_base
223473	Abusive	xlm_large+mdeb-v3+murili_base
366446	None	xlm_large+mdeb-v3+murili_base
439019	Political Hate	xlm_large+mdeb-v3+murili_base
89017	Abusive	xlm_large+mdeb-v3+murili_base
833385	Profane	xlm_large+mdeb-v3+murili_base
701974	Abusive	xlm_large+mdeb-v3+murili_base
532046	Abusive	xlm_large+mdeb-v3+murili_base
524121	None	xlm_large+mdeb-v3+murili_base
73484	None	xlm_large+mdeb-v3+murili_base
41759	None	xlm_large+mdeb-v3+murili_base
556898	Political Hate	xlm_large+mdeb-v3+murili_base
74071	None	xlm_large+mdeb-v3+murili_base
664811	None	xlm_large+mdeb-v3+murili_base
596155	None	xlm_large+mdeb-v3+murili_base
861670	None	xlm_large+mdeb-v3+murili_base
557487	None	xlm_large+mdeb-v3+murili_base
475743	None	xlm_large+mdeb-v3+murili_base
708802	None	xlm_large+mdeb-v3+murili_base
510655	None	xlm_large+mdeb-v3+murili_base
345029	None	xlm_large+mdeb-v3+murili_base
853057	None	xlm_large+mdeb-v3+murili_base
242665	None	xlm_large+mdeb-v3+murili_base
823119	None	xlm_large+mdeb-v3+murili_base
608926	None	xlm_large+mdeb-v3+murili_base
480932	Abusive	xlm_large+mdeb-v3+murili_base
641524	None	xlm_large+mdeb-v3+murili_base
571911	None	xlm_large+mdeb-v3+murili_base
787716	None	xlm_large+mdeb-v3+murili_base
265020	Abusive	xlm_large+mdeb-v3+murili_base
303183	None	xlm_large+mdeb-v3+murili_base
352571	Abusive	xlm_large+mdeb-v3+murili_base
263134	Abusive	xlm_large+mdeb-v3+murili_base
611932	Abusive	xlm_large+mdeb-v3+murili_base
868718	Abusive	xlm_large+mdeb-v3+murili_base
503912	Political Hate	xlm_large+mdeb-v3+murili_base
844107	Abusive	xlm_large+mdeb-v3+murili_base
361784	Abusive	xlm_large+mdeb-v3+murili_base
707013	None	xlm_large+mdeb-v3+murili_base
540056	None	xlm_large+mdeb-v3+murili_base
835721	None	xlm_large+mdeb-v3+murili_base
235755	Political Hate	xlm_large+mdeb-v3+murili_base
667776	None	xlm_large+mdeb-v3+murili_base
649091	None	xlm_large+mdeb-v3+murili_base
770663	Abusive	xlm_large+mdeb-v3+murili_base
449984	Profane	xlm_large+mdeb-v3+murili_base
832298	None	xlm_large+mdeb-v3+murili_base
659157	Abusive	xlm_large+mdeb-v3+murili_base
271809	Religious Hate	xlm_large+mdeb-v3+murili_base
806432	Abusive	xlm_large+mdeb-v3+murili_base
137318	Abusive	xlm_large+mdeb-v3+murili_base
153306	None	xlm_large+mdeb-v3+murili_base
38470	Political Hate	xlm_large+mdeb-v3+murili_base
431582	Profane	xlm_large+mdeb-v3+murili_base
717164	None	xlm_large+mdeb-v3+murili_base
580143	None	xlm_large+mdeb-v3+murili_base
49990	None	xlm_large+mdeb-v3+murili_base
845881	Abusive	xlm_large+mdeb-v3+murili_base
28237	Political Hate	xlm_large+mdeb-v3+murili_base
448410	None	xlm_large+mdeb-v3+murili_base
392869	Abusive	xlm_large+mdeb-v3+murili_base
427357	Abusive	xlm_large+mdeb-v3+murili_base
803479	Abusive	xlm_large+mdeb-v3+murili_base
758098	Religious Hate	xlm_large+mdeb-v3+murili_base
120841	Abusive	xlm_large+mdeb-v3+murili_base
801244	None	xlm_large+mdeb-v3+murili_base
925289	Political Hate	xlm_large+mdeb-v3+murili_base
777026	Abusive	xlm_large+mdeb-v3+murili_base
7401	None	xlm_large+mdeb-v3+murili_base
766209	Political Hate	xlm_large+mdeb-v3+murili_base
146616	None	xlm_large+mdeb-v3+murili_base
449920	Profane	xlm_large+mdeb-v3+murili_base
395149	Profane	xlm_large+mdeb-v3+murili_base
783461	None	xlm_large+mdeb-v3+murili_base
323363	None	xlm_large+mdeb-v3+murili_base
857583	None	xlm_large+mdeb-v3+murili_base
535131	None	xlm_large+mdeb-v3+murili_base
449455	Abusive	xlm_large+mdeb-v3+murili_base
530188	Abusive	xlm_large+mdeb-v3+murili_base
841983	None	xlm_large+mdeb-v3+murili_base
863107	None	xlm_large+mdeb-v3+murili_base
441302	None	xlm_large+mdeb-v3+murili_base
398777	None	xlm_large+mdeb-v3+murili_base
756172	None	xlm_large+mdeb-v3+murili_base
706050	None	xlm_large+mdeb-v3+murili_base
514434	None	xlm_large+mdeb-v3+murili_base
513361	None	xlm_large+mdeb-v3+murili_base
516223	Profane	xlm_large+mdeb-v3+murili_base
31791	None	xlm_large+mdeb-v3+murili_base
143438	None	xlm_large+mdeb-v3+murili_base
799188	None	xlm_large+mdeb-v3+murili_base
336449	None	xlm_large+mdeb-v3+murili_base
767986	Abusive	xlm_large+mdeb-v3+murili_base
694508	None	xlm_large+mdeb-v3+murili_base
186493	Profane	xlm_large+mdeb-v3+murili_base
104882	Abusive	xlm_large+mdeb-v3+murili_base
280325	None	xlm_large+mdeb-v3+murili_base
366514	Abusive	xlm_large+mdeb-v3+murili_base
566626	None	xlm_large+mdeb-v3+murili_base
274439	Profane	xlm_large+mdeb-v3+murili_base
775968	None	xlm_large+mdeb-v3+murili_base
665640	None	xlm_large+mdeb-v3+murili_base
922707	None	xlm_large+mdeb-v3+murili_base
131971	None	xlm_large+mdeb-v3+murili_base
467462	None	xlm_large+mdeb-v3+murili_base
392346	Political Hate	xlm_large+mdeb-v3+murili_base
14129	None	xlm_large+mdeb-v3+murili_base
727009	Abusive	xlm_large+mdeb-v3+murili_base
202951	Abusive	xlm_large+mdeb-v3+murili_base
511558	None	xlm_large+mdeb-v3+murili_base
396493	None	xlm_large+mdeb-v3+murili_base
675473	None	xlm_large+mdeb-v3+murili_base
487864	None	xlm_large+mdeb-v3+murili_base
345179	Abusive	xlm_large+mdeb-v3+murili_base
714384	None	xlm_large+mdeb-v3+murili_base
378869	Abusive	xlm_large+mdeb-v3+murili_base
91557	Abusive	xlm_large+mdeb-v3+murili_base
401006	None	xlm_large+mdeb-v3+murili_base
426265	None	xlm_large+mdeb-v3+murili_base
623520	None	xlm_large+mdeb-v3+murili_base
589727	None	xlm_large+mdeb-v3+murili_base
923659	Abusive	xlm_large+mdeb-v3+murili_base
160999	None	xlm_large+mdeb-v3+murili_base
740411	None	xlm_large+mdeb-v3+murili_base
43188	Political Hate	xlm_large+mdeb-v3+murili_base
556371	Profane	xlm_large+mdeb-v3+murili_base
498484	None	xlm_large+mdeb-v3+murili_base
756549	None	xlm_large+mdeb-v3+murili_base
58026	None	xlm_large+mdeb-v3+murili_base
65446	None	xlm_large+mdeb-v3+murili_base
874914	Abusive	xlm_large+mdeb-v3+murili_base
19597	None	xlm_large+mdeb-v3+murili_base
815102	Abusive	xlm_large+mdeb-v3+murili_base
201654	None	xlm_large+mdeb-v3+murili_base
853021	Political Hate	xlm_large+mdeb-v3+murili_base
42693	None	xlm_large+mdeb-v3+murili_base
902699	None	xlm_large+mdeb-v3+murili_base
163301	None	xlm_large+mdeb-v3+murili_base
768898	Abusive	xlm_large+mdeb-v3+murili_base
708467	None	xlm_large+mdeb-v3+murili_base
892940	Abusive	xlm_large+mdeb-v3+murili_base
412303	None	xlm_large+mdeb-v3+murili_base
627277	Political Hate	xlm_large+mdeb-v3+murili_base
614654	None	xlm_large+mdeb-v3+murili_base
606146	Political Hate	xlm_large+mdeb-v3+murili_base
909768	Abusive	xlm_large+mdeb-v3+murili_base
886619	Abusive	xlm_large+mdeb-v3+murili_base
600015	None	xlm_large+mdeb-v3+murili_base
828619	None	xlm_large+mdeb-v3+murili_base
389728	Abusive	xlm_large+mdeb-v3+murili_base
330316	None	xlm_large+mdeb-v3+murili_base
721390	None	xlm_large+mdeb-v3+murili_base
904984	None	xlm_large+mdeb-v3+murili_base
493861	None	xlm_large+mdeb-v3+murili_base
301713	Abusive	xlm_large+mdeb-v3+murili_base
528654	None	xlm_large+mdeb-v3+murili_base
341189	None	xlm_large+mdeb-v3+murili_base
491121	None	xlm_large+mdeb-v3+murili_base
607638	None	xlm_large+mdeb-v3+murili_base
832986	None	xlm_large+mdeb-v3+murili_base
194409	Abusive	xlm_large+mdeb-v3+murili_base
568775	None	xlm_large+mdeb-v3+murili_base
6248	None	xlm_large+mdeb-v3+murili_base
283521	None	xlm_large+mdeb-v3+murili_base
422748	Religious Hate	xlm_large+mdeb-v3+murili_base
315603	None	xlm_large+mdeb-v3+murili_base
335993	Abusive	xlm_large+mdeb-v3+murili_base
133932	None	xlm_large+mdeb-v3+murili_base
322271	None	xlm_large+mdeb-v3+murili_base
632849	Abusive	xlm_large+mdeb-v3+murili_base
613926	Abusive	xlm_large+mdeb-v3+murili_base
552957	Profane	xlm_large+mdeb-v3+murili_base
529141	Abusive	xlm_large+mdeb-v3+murili_base
280267	Political Hate	xlm_large+mdeb-v3+murili_base
879941	None	xlm_large+mdeb-v3+murili_base
30896	Abusive	xlm_large+mdeb-v3+murili_base
179405	Abusive	xlm_large+mdeb-v3+murili_base
520864	None	xlm_large+mdeb-v3+murili_base
790343	None	xlm_large+mdeb-v3+murili_base
48959	None	xlm_large+mdeb-v3+murili_base
927620	None	xlm_large+mdeb-v3+murili_base
294304	Abusive	xlm_large+mdeb-v3+murili_base
794785	Political Hate	xlm_large+mdeb-v3+murili_base
182211	Profane	xlm_large+mdeb-v3+murili_base
659035	None	xlm_large+mdeb-v3+murili_base
538939	Abusive	xlm_large+mdeb-v3+murili_base
189018	None	xlm_large+mdeb-v3+murili_base
192575	None	xlm_large+mdeb-v3+murili_base
147960	Abusive	xlm_large+mdeb-v3+murili_base
159833	None	xlm_large+mdeb-v3+murili_base
753935	None	xlm_large+mdeb-v3+murili_base
338203	Abusive	xlm_large+mdeb-v3+murili_base
704431	None	xlm_large+mdeb-v3+murili_base
573950	Profane	xlm_large+mdeb-v3+murili_base
901051	None	xlm_large+mdeb-v3+murili_base
350592	None	xlm_large+mdeb-v3+murili_base
446695	None	xlm_large+mdeb-v3+murili_base
89903	Religious Hate	xlm_large+mdeb-v3+murili_base
115101	Abusive	xlm_large+mdeb-v3+murili_base
541037	None	xlm_large+mdeb-v3+murili_base
209330	Political Hate	xlm_large+mdeb-v3+murili_base
500953	None	xlm_large+mdeb-v3+murili_base
683778	None	xlm_large+mdeb-v3+murili_base
758063	Religious Hate	xlm_large+mdeb-v3+murili_base
790595	None	xlm_large+mdeb-v3+murili_base
214354	Political Hate	xlm_large+mdeb-v3+murili_base
660129	None	xlm_large+mdeb-v3+murili_base
791895	Political Hate	xlm_large+mdeb-v3+murili_base
804514	Profane	xlm_large+mdeb-v3+murili_base
291269	None	xlm_large+mdeb-v3+murili_base
213508	Abusive	xlm_large+mdeb-v3+murili_base
355146	Profane	xlm_large+mdeb-v3+murili_base
159040	None	xlm_large+mdeb-v3+murili_base
859308	Political Hate	xlm_large+mdeb-v3+murili_base
407731	None	xlm_large+mdeb-v3+murili_base
282452	Political Hate	xlm_large+mdeb-v3+murili_base
937710	None	xlm_large+mdeb-v3+murili_base
552667	Abusive	xlm_large+mdeb-v3+murili_base
858733	None	xlm_large+mdeb-v3+murili_base
839133	None	xlm_large+mdeb-v3+murili_base
90708	None	xlm_large+mdeb-v3+murili_base
637975	Abusive	xlm_large+mdeb-v3+murili_base
853112	Political Hate	xlm_large+mdeb-v3+murili_base
467659	None	xlm_large+mdeb-v3+murili_base
310871	None	xlm_large+mdeb-v3+murili_base
40628	None	xlm_large+mdeb-v3+murili_base
752747	None	xlm_large+mdeb-v3+murili_base
71170	Abusive	xlm_large+mdeb-v3+murili_base
627017	None	xlm_large+mdeb-v3+murili_base
123474	None	xlm_large+mdeb-v3+murili_base
351319	None	xlm_large+mdeb-v3+murili_base
286351	Abusive	xlm_large+mdeb-v3+murili_base
171984	None	xlm_large+mdeb-v3+murili_base
635198	None	xlm_large+mdeb-v3+murili_base
377481	None	xlm_large+mdeb-v3+murili_base
632798	Political Hate	xlm_large+mdeb-v3+murili_base
444305	None	xlm_large+mdeb-v3+murili_base
484705	Abusive	xlm_large+mdeb-v3+murili_base
435790	Profane	xlm_large+mdeb-v3+murili_base
239325	Abusive	xlm_large+mdeb-v3+murili_base
926891	Abusive	xlm_large+mdeb-v3+murili_base
339484	None	xlm_large+mdeb-v3+murili_base
768466	Profane	xlm_large+mdeb-v3+murili_base
113393	Profane	xlm_large+mdeb-v3+murili_base
341264	Profane	xlm_large+mdeb-v3+murili_base
782996	Profane	xlm_large+mdeb-v3+murili_base
521003	Profane	xlm_large+mdeb-v3+murili_base
939102	None	xlm_large+mdeb-v3+murili_base
735297	None	xlm_large+mdeb-v3+murili_base
520870	None	xlm_large+mdeb-v3+murili_base
273146	Abusive	xlm_large+mdeb-v3+murili_base
202375	None	xlm_large+mdeb-v3+murili_base
661758	None	xlm_large+mdeb-v3+murili_base
85976	None	xlm_large+mdeb-v3+murili_base
382500	None	xlm_large+mdeb-v3+murili_base
313962	None	xlm_large+mdeb-v3+murili_base
236844	Political Hate	xlm_large+mdeb-v3+murili_base
75753	Profane	xlm_large+mdeb-v3+murili_base
114590	Political Hate	xlm_large+mdeb-v3+murili_base
638031	None	xlm_large+mdeb-v3+murili_base
221877	Political Hate	xlm_large+mdeb-v3+murili_base
604651	None	xlm_large+mdeb-v3+murili_base
878671	None	xlm_large+mdeb-v3+murili_base
495334	Abusive	xlm_large+mdeb-v3+murili_base
811282	None	xlm_large+mdeb-v3+murili_base
259819	None	xlm_large+mdeb-v3+murili_base
670825	Abusive	xlm_large+mdeb-v3+murili_base
641722	Abusive	xlm_large+mdeb-v3+murili_base
935988	None	xlm_large+mdeb-v3+murili_base
925559	None	xlm_large+mdeb-v3+murili_base
882102	None	xlm_large+mdeb-v3+murili_base
669815	Abusive	xlm_large+mdeb-v3+murili_base
862726	None	xlm_large+mdeb-v3+murili_base
202020	Abusive	xlm_large+mdeb-v3+murili_base
18287	None	xlm_large+mdeb-v3+murili_base
533374	Abusive	xlm_large+mdeb-v3+murili_base
697794	Profane	xlm_large+mdeb-v3+murili_base
87756	Abusive	xlm_large+mdeb-v3+murili_base
893669	Abusive	xlm_large+mdeb-v3+murili_base
444849	Political Hate	xlm_large+mdeb-v3+murili_base
844583	None	xlm_large+mdeb-v3+murili_base
855222	None	xlm_large+mdeb-v3+murili_base
293344	None	xlm_large+mdeb-v3+murili_base
867935	Profane	xlm_large+mdeb-v3+murili_base
422555	None	xlm_large+mdeb-v3+murili_base
648270	None	xlm_large+mdeb-v3+murili_base
35775	None	xlm_large+mdeb-v3+murili_base
158778	None	xlm_large+mdeb-v3+murili_base
729319	None	xlm_large+mdeb-v3+murili_base
861447	None	xlm_large+mdeb-v3+murili_base
7513	None	xlm_large+mdeb-v3+murili_base
743646	None	xlm_large+mdeb-v3+murili_base
679486	Abusive	xlm_large+mdeb-v3+murili_base
173289	None	xlm_large+mdeb-v3+murili_base
549862	None	xlm_large+mdeb-v3+murili_base
223872	None	xlm_large+mdeb-v3+murili_base
614643	None	xlm_large+mdeb-v3+murili_base
741749	None	xlm_large+mdeb-v3+murili_base
253036	Political Hate	xlm_large+mdeb-v3+murili_base
656462	Abusive	xlm_large+mdeb-v3+murili_base
702468	None	xlm_large+mdeb-v3+murili_base
894938	None	xlm_large+mdeb-v3+murili_base
129604	Abusive	xlm_large+mdeb-v3+murili_base
343002	None	xlm_large+mdeb-v3+murili_base
882520	Profane	xlm_large+mdeb-v3+murili_base
184251	Political Hate	xlm_large+mdeb-v3+murili_base
17368	None	xlm_large+mdeb-v3+murili_base
527115	Profane	xlm_large+mdeb-v3+murili_base
353516	None	xlm_large+mdeb-v3+murili_base
82655	None	xlm_large+mdeb-v3+murili_base
934168	None	xlm_large+mdeb-v3+murili_base
471572	None	xlm_large+mdeb-v3+murili_base
498919	None	xlm_large+mdeb-v3+murili_base
460423	None	xlm_large+mdeb-v3+murili_base
669535	None	xlm_large+mdeb-v3+murili_base
10131	None	xlm_large+mdeb-v3+murili_base
402050	None	xlm_large+mdeb-v3+murili_base
295436	Abusive	xlm_large+mdeb-v3+murili_base
