id	label	model
934066	None	microsoft/mdeberta-v3-base
902880	None	microsoft/mdeberta-v3-base
111465	Organization	microsoft/mdeberta-v3-base
933484	Individual	microsoft/mdeberta-v3-base
667357	None	microsoft/mdeberta-v3-base
81463	None	microsoft/mdeberta-v3-base
649992	None	microsoft/mdeberta-v3-base
60065	Individual	microsoft/mdeberta-v3-base
328916	Individual	microsoft/mdeberta-v3-base
304492	Community	microsoft/mdeberta-v3-base
385489	None	microsoft/mdeberta-v3-base
683209	Organization	microsoft/mdeberta-v3-base
67622	None	microsoft/mdeberta-v3-base
507528	Individual	microsoft/mdeberta-v3-base
460125	None	microsoft/mdeberta-v3-base
285627	Organization	microsoft/mdeberta-v3-base
309055	None	microsoft/mdeberta-v3-base
702822	Community	microsoft/mdeberta-v3-base
714655	None	microsoft/mdeberta-v3-base
265922	None	microsoft/mdeberta-v3-base
485097	None	microsoft/mdeberta-v3-base
270514	None	microsoft/mdeberta-v3-base
87760	None	microsoft/mdeberta-v3-base
169601	None	microsoft/mdeberta-v3-base
798353	None	microsoft/mdeberta-v3-base
100120	None	microsoft/mdeberta-v3-base
441410	Individual	microsoft/mdeberta-v3-base
592756	Organization	microsoft/mdeberta-v3-base
90373	None	microsoft/mdeberta-v3-base
664668	Individual	microsoft/mdeberta-v3-base
122017	None	microsoft/mdeberta-v3-base
544288	None	microsoft/mdeberta-v3-base
499935	None	microsoft/mdeberta-v3-base
192544	None	microsoft/mdeberta-v3-base
173116	Organization	microsoft/mdeberta-v3-base
704684	Society	microsoft/mdeberta-v3-base
845711	None	microsoft/mdeberta-v3-base
880642	None	microsoft/mdeberta-v3-base
335733	Organization	microsoft/mdeberta-v3-base
819142	None	microsoft/mdeberta-v3-base
123199	None	microsoft/mdeberta-v3-base
216638	None	microsoft/mdeberta-v3-base
215582	Individual	microsoft/mdeberta-v3-base
553211	None	microsoft/mdeberta-v3-base
826034	None	microsoft/mdeberta-v3-base
918589	None	microsoft/mdeberta-v3-base
547320	None	microsoft/mdeberta-v3-base
266882	None	microsoft/mdeberta-v3-base
750993	None	microsoft/mdeberta-v3-base
653654	None	microsoft/mdeberta-v3-base
890678	None	microsoft/mdeberta-v3-base
381394	None	microsoft/mdeberta-v3-base
356587	None	microsoft/mdeberta-v3-base
590822	Organization	microsoft/mdeberta-v3-base
166688	Organization	microsoft/mdeberta-v3-base
230635	None	microsoft/mdeberta-v3-base
55098	None	microsoft/mdeberta-v3-base
617669	Individual	microsoft/mdeberta-v3-base
180620	None	microsoft/mdeberta-v3-base
187898	Individual	microsoft/mdeberta-v3-base
371940	Society	microsoft/mdeberta-v3-base
181651	Organization	microsoft/mdeberta-v3-base
147825	None	microsoft/mdeberta-v3-base
438932	None	microsoft/mdeberta-v3-base
63001	Society	microsoft/mdeberta-v3-base
329086	None	microsoft/mdeberta-v3-base
301069	None	microsoft/mdeberta-v3-base
347294	None	microsoft/mdeberta-v3-base
461037	None	microsoft/mdeberta-v3-base
170607	Organization	microsoft/mdeberta-v3-base
499607	None	microsoft/mdeberta-v3-base
710744	Individual	microsoft/mdeberta-v3-base
240005	None	microsoft/mdeberta-v3-base
424128	None	microsoft/mdeberta-v3-base
779357	Organization	microsoft/mdeberta-v3-base
845111	None	microsoft/mdeberta-v3-base
676339	None	microsoft/mdeberta-v3-base
290884	Individual	microsoft/mdeberta-v3-base
909302	None	microsoft/mdeberta-v3-base
357977	None	microsoft/mdeberta-v3-base
134372	None	microsoft/mdeberta-v3-base
659032	None	microsoft/mdeberta-v3-base
545917	Individual	microsoft/mdeberta-v3-base
95904	None	microsoft/mdeberta-v3-base
627730	None	microsoft/mdeberta-v3-base
560795	None	microsoft/mdeberta-v3-base
379566	None	microsoft/mdeberta-v3-base
142362	None	microsoft/mdeberta-v3-base
582295	Individual	microsoft/mdeberta-v3-base
214358	None	microsoft/mdeberta-v3-base
773834	None	microsoft/mdeberta-v3-base
378204	Society	microsoft/mdeberta-v3-base
2503	Community	microsoft/mdeberta-v3-base
66287	None	microsoft/mdeberta-v3-base
497947	None	microsoft/mdeberta-v3-base
821205	None	microsoft/mdeberta-v3-base
704887	None	microsoft/mdeberta-v3-base
142605	None	microsoft/mdeberta-v3-base
793597	Community	microsoft/mdeberta-v3-base
244475	Individual	microsoft/mdeberta-v3-base
732424	None	microsoft/mdeberta-v3-base
669456	Organization	microsoft/mdeberta-v3-base
786746	Society	microsoft/mdeberta-v3-base
260582	Organization	microsoft/mdeberta-v3-base
669509	Organization	microsoft/mdeberta-v3-base
519827	Individual	microsoft/mdeberta-v3-base
204443	None	microsoft/mdeberta-v3-base
583890	None	microsoft/mdeberta-v3-base
637584	None	microsoft/mdeberta-v3-base
24646	None	microsoft/mdeberta-v3-base
280857	Individual	microsoft/mdeberta-v3-base
446535	None	microsoft/mdeberta-v3-base
687543	Organization	microsoft/mdeberta-v3-base
237066	None	microsoft/mdeberta-v3-base
912999	None	microsoft/mdeberta-v3-base
194057	Organization	microsoft/mdeberta-v3-base
146810	None	microsoft/mdeberta-v3-base
442009	None	microsoft/mdeberta-v3-base
350875	None	microsoft/mdeberta-v3-base
721365	None	microsoft/mdeberta-v3-base
798776	None	microsoft/mdeberta-v3-base
752086	None	microsoft/mdeberta-v3-base
203	None	microsoft/mdeberta-v3-base
798871	None	microsoft/mdeberta-v3-base
903406	Organization	microsoft/mdeberta-v3-base
447678	None	microsoft/mdeberta-v3-base
782699	None	microsoft/mdeberta-v3-base
188831	None	microsoft/mdeberta-v3-base
653198	None	microsoft/mdeberta-v3-base
439858	None	microsoft/mdeberta-v3-base
869461	None	microsoft/mdeberta-v3-base
389095	Individual	microsoft/mdeberta-v3-base
378732	None	microsoft/mdeberta-v3-base
906177	None	microsoft/mdeberta-v3-base
309517	Individual	microsoft/mdeberta-v3-base
356240	Organization	microsoft/mdeberta-v3-base
612238	Organization	microsoft/mdeberta-v3-base
404551	Community	microsoft/mdeberta-v3-base
417818	Individual	microsoft/mdeberta-v3-base
626581	None	microsoft/mdeberta-v3-base
839516	Organization	microsoft/mdeberta-v3-base
794748	None	microsoft/mdeberta-v3-base
849980	None	microsoft/mdeberta-v3-base
721487	Community	microsoft/mdeberta-v3-base
625949	Organization	microsoft/mdeberta-v3-base
593733	None	microsoft/mdeberta-v3-base
853345	Individual	microsoft/mdeberta-v3-base
434994	Society	microsoft/mdeberta-v3-base
439183	None	microsoft/mdeberta-v3-base
688066	None	microsoft/mdeberta-v3-base
343290	None	microsoft/mdeberta-v3-base
529720	Community	microsoft/mdeberta-v3-base
8435	Society	microsoft/mdeberta-v3-base
625145	None	microsoft/mdeberta-v3-base
523883	Community	microsoft/mdeberta-v3-base
871055	None	microsoft/mdeberta-v3-base
1467	None	microsoft/mdeberta-v3-base
414730	None	microsoft/mdeberta-v3-base
23986	Society	microsoft/mdeberta-v3-base
604006	Individual	microsoft/mdeberta-v3-base
35914	Individual	microsoft/mdeberta-v3-base
921548	None	microsoft/mdeberta-v3-base
600422	Organization	microsoft/mdeberta-v3-base
820850	None	microsoft/mdeberta-v3-base
172221	None	microsoft/mdeberta-v3-base
151782	None	microsoft/mdeberta-v3-base
729740	Society	microsoft/mdeberta-v3-base
795158	None	microsoft/mdeberta-v3-base
89095	None	microsoft/mdeberta-v3-base
871021	None	microsoft/mdeberta-v3-base
410433	None	microsoft/mdeberta-v3-base
259966	None	microsoft/mdeberta-v3-base
622086	Organization	microsoft/mdeberta-v3-base
757437	None	microsoft/mdeberta-v3-base
834041	None	microsoft/mdeberta-v3-base
614182	None	microsoft/mdeberta-v3-base
213978	None	microsoft/mdeberta-v3-base
177775	None	microsoft/mdeberta-v3-base
175096	None	microsoft/mdeberta-v3-base
924491	None	microsoft/mdeberta-v3-base
74708	Community	microsoft/mdeberta-v3-base
145454	None	microsoft/mdeberta-v3-base
122063	None	microsoft/mdeberta-v3-base
523490	None	microsoft/mdeberta-v3-base
567534	None	microsoft/mdeberta-v3-base
3766	Community	microsoft/mdeberta-v3-base
898495	Society	microsoft/mdeberta-v3-base
215674	None	microsoft/mdeberta-v3-base
12410	Community	microsoft/mdeberta-v3-base
710245	None	microsoft/mdeberta-v3-base
10063	None	microsoft/mdeberta-v3-base
540310	None	microsoft/mdeberta-v3-base
412055	None	microsoft/mdeberta-v3-base
151874	None	microsoft/mdeberta-v3-base
773973	None	microsoft/mdeberta-v3-base
258469	Organization	microsoft/mdeberta-v3-base
336614	None	microsoft/mdeberta-v3-base
881812	Society	microsoft/mdeberta-v3-base
183470	Individual	microsoft/mdeberta-v3-base
703445	None	microsoft/mdeberta-v3-base
577195	Individual	microsoft/mdeberta-v3-base
408421	None	microsoft/mdeberta-v3-base
115868	None	microsoft/mdeberta-v3-base
641646	None	microsoft/mdeberta-v3-base
868822	Society	microsoft/mdeberta-v3-base
847093	Community	microsoft/mdeberta-v3-base
564034	Organization	microsoft/mdeberta-v3-base
257938	None	microsoft/mdeberta-v3-base
106592	Organization	microsoft/mdeberta-v3-base
792068	None	microsoft/mdeberta-v3-base
555057	None	microsoft/mdeberta-v3-base
390255	None	microsoft/mdeberta-v3-base
245231	None	microsoft/mdeberta-v3-base
475110	None	microsoft/mdeberta-v3-base
413861	None	microsoft/mdeberta-v3-base
800883	Community	microsoft/mdeberta-v3-base
685063	Community	microsoft/mdeberta-v3-base
65728	Organization	microsoft/mdeberta-v3-base
933802	Community	microsoft/mdeberta-v3-base
11690	Society	microsoft/mdeberta-v3-base
706579	None	microsoft/mdeberta-v3-base
215276	None	microsoft/mdeberta-v3-base
204169	None	microsoft/mdeberta-v3-base
554749	None	microsoft/mdeberta-v3-base
102106	Organization	microsoft/mdeberta-v3-base
687707	Community	microsoft/mdeberta-v3-base
782993	None	microsoft/mdeberta-v3-base
694802	Organization	microsoft/mdeberta-v3-base
140095	None	microsoft/mdeberta-v3-base
449706	None	microsoft/mdeberta-v3-base
103008	None	microsoft/mdeberta-v3-base
268505	Organization	microsoft/mdeberta-v3-base
677768	Individual	microsoft/mdeberta-v3-base
399395	Organization	microsoft/mdeberta-v3-base
934704	None	microsoft/mdeberta-v3-base
183078	Organization	microsoft/mdeberta-v3-base
472268	None	microsoft/mdeberta-v3-base
140804	Individual	microsoft/mdeberta-v3-base
266462	Individual	microsoft/mdeberta-v3-base
4502	None	microsoft/mdeberta-v3-base
601389	Organization	microsoft/mdeberta-v3-base
51708	Individual	microsoft/mdeberta-v3-base
451288	None	microsoft/mdeberta-v3-base
723131	Society	microsoft/mdeberta-v3-base
514786	None	microsoft/mdeberta-v3-base
301007	None	microsoft/mdeberta-v3-base
229205	None	microsoft/mdeberta-v3-base
524989	None	microsoft/mdeberta-v3-base
824458	Community	microsoft/mdeberta-v3-base
522751	Individual	microsoft/mdeberta-v3-base
829398	None	microsoft/mdeberta-v3-base
442481	None	microsoft/mdeberta-v3-base
86918	Community	microsoft/mdeberta-v3-base
760133	Community	microsoft/mdeberta-v3-base
22336	None	microsoft/mdeberta-v3-base
110130	None	microsoft/mdeberta-v3-base
794326	Individual	microsoft/mdeberta-v3-base
184205	Organization	microsoft/mdeberta-v3-base
501326	None	microsoft/mdeberta-v3-base
305515	None	microsoft/mdeberta-v3-base
453214	None	microsoft/mdeberta-v3-base
780977	None	microsoft/mdeberta-v3-base
197116	Individual	microsoft/mdeberta-v3-base
709765	None	microsoft/mdeberta-v3-base
660740	Individual	microsoft/mdeberta-v3-base
751452	Community	microsoft/mdeberta-v3-base
776616	None	microsoft/mdeberta-v3-base
594957	None	microsoft/mdeberta-v3-base
758653	Individual	microsoft/mdeberta-v3-base
467601	Individual	microsoft/mdeberta-v3-base
853875	Individual	microsoft/mdeberta-v3-base
734436	Society	microsoft/mdeberta-v3-base
432795	None	microsoft/mdeberta-v3-base
176963	None	microsoft/mdeberta-v3-base
693454	None	microsoft/mdeberta-v3-base
431121	None	microsoft/mdeberta-v3-base
603293	None	microsoft/mdeberta-v3-base
204163	Community	microsoft/mdeberta-v3-base
404753	None	microsoft/mdeberta-v3-base
350340	None	microsoft/mdeberta-v3-base
101669	Individual	microsoft/mdeberta-v3-base
693172	Individual	microsoft/mdeberta-v3-base
881339	None	microsoft/mdeberta-v3-base
234873	Community	microsoft/mdeberta-v3-base
463879	None	microsoft/mdeberta-v3-base
391778	None	microsoft/mdeberta-v3-base
696795	None	microsoft/mdeberta-v3-base
392525	Society	microsoft/mdeberta-v3-base
437546	None	microsoft/mdeberta-v3-base
230845	Organization	microsoft/mdeberta-v3-base
759262	Society	microsoft/mdeberta-v3-base
790411	None	microsoft/mdeberta-v3-base
300211	Individual	microsoft/mdeberta-v3-base
429825	None	microsoft/mdeberta-v3-base
241815	None	microsoft/mdeberta-v3-base
587877	None	microsoft/mdeberta-v3-base
417035	None	microsoft/mdeberta-v3-base
329867	Community	microsoft/mdeberta-v3-base
858636	None	microsoft/mdeberta-v3-base
817662	None	microsoft/mdeberta-v3-base
36995	Community	microsoft/mdeberta-v3-base
540133	Organization	microsoft/mdeberta-v3-base
178133	None	microsoft/mdeberta-v3-base
939084	None	microsoft/mdeberta-v3-base
220070	Individual	microsoft/mdeberta-v3-base
810990	Individual	microsoft/mdeberta-v3-base
564915	None	microsoft/mdeberta-v3-base
896030	Organization	microsoft/mdeberta-v3-base
803000	None	microsoft/mdeberta-v3-base
434425	Individual	microsoft/mdeberta-v3-base
484732	None	microsoft/mdeberta-v3-base
928724	Individual	microsoft/mdeberta-v3-base
188109	None	microsoft/mdeberta-v3-base
885876	None	microsoft/mdeberta-v3-base
439903	Organization	microsoft/mdeberta-v3-base
896774	Individual	microsoft/mdeberta-v3-base
201236	None	microsoft/mdeberta-v3-base
294331	Individual	microsoft/mdeberta-v3-base
283925	Organization	microsoft/mdeberta-v3-base
619478	Community	microsoft/mdeberta-v3-base
849009	None	microsoft/mdeberta-v3-base
716054	None	microsoft/mdeberta-v3-base
560726	None	microsoft/mdeberta-v3-base
743594	None	microsoft/mdeberta-v3-base
624407	Individual	microsoft/mdeberta-v3-base
258727	Society	microsoft/mdeberta-v3-base
380744	None	microsoft/mdeberta-v3-base
413547	None	microsoft/mdeberta-v3-base
234141	Individual	microsoft/mdeberta-v3-base
60206	None	microsoft/mdeberta-v3-base
579827	None	microsoft/mdeberta-v3-base
148976	Individual	microsoft/mdeberta-v3-base
201516	None	microsoft/mdeberta-v3-base
586357	None	microsoft/mdeberta-v3-base
368041	Organization	microsoft/mdeberta-v3-base
281038	Organization	microsoft/mdeberta-v3-base
200103	None	microsoft/mdeberta-v3-base
656857	Community	microsoft/mdeberta-v3-base
877106	Community	microsoft/mdeberta-v3-base
680816	None	microsoft/mdeberta-v3-base
853980	Individual	microsoft/mdeberta-v3-base
416765	Society	microsoft/mdeberta-v3-base
777041	Society	microsoft/mdeberta-v3-base
486896	None	microsoft/mdeberta-v3-base
1238	None	microsoft/mdeberta-v3-base
690011	None	microsoft/mdeberta-v3-base
561745	None	microsoft/mdeberta-v3-base
419301	None	microsoft/mdeberta-v3-base
484745	None	microsoft/mdeberta-v3-base
563636	Individual	microsoft/mdeberta-v3-base
813902	None	microsoft/mdeberta-v3-base
7505	None	microsoft/mdeberta-v3-base
648031	Organization	microsoft/mdeberta-v3-base
144853	None	microsoft/mdeberta-v3-base
181520	Organization	microsoft/mdeberta-v3-base
93012	Community	microsoft/mdeberta-v3-base
48276	None	microsoft/mdeberta-v3-base
640764	None	microsoft/mdeberta-v3-base
273507	None	microsoft/mdeberta-v3-base
687548	None	microsoft/mdeberta-v3-base
917353	None	microsoft/mdeberta-v3-base
269221	None	microsoft/mdeberta-v3-base
922476	Society	microsoft/mdeberta-v3-base
807407	None	microsoft/mdeberta-v3-base
195060	None	microsoft/mdeberta-v3-base
656139	Organization	microsoft/mdeberta-v3-base
799134	None	microsoft/mdeberta-v3-base
826825	None	microsoft/mdeberta-v3-base
9907	None	microsoft/mdeberta-v3-base
298673	None	microsoft/mdeberta-v3-base
13386	None	microsoft/mdeberta-v3-base
842536	None	microsoft/mdeberta-v3-base
726308	None	microsoft/mdeberta-v3-base
306330	Community	microsoft/mdeberta-v3-base
688599	None	microsoft/mdeberta-v3-base
689584	None	microsoft/mdeberta-v3-base
490674	None	microsoft/mdeberta-v3-base
456718	None	microsoft/mdeberta-v3-base
520231	None	microsoft/mdeberta-v3-base
331709	None	microsoft/mdeberta-v3-base
409943	None	microsoft/mdeberta-v3-base
56275	None	microsoft/mdeberta-v3-base
692039	Community	microsoft/mdeberta-v3-base
269451	Individual	microsoft/mdeberta-v3-base
13455	Individual	microsoft/mdeberta-v3-base
612107	Individual	microsoft/mdeberta-v3-base
520921	None	microsoft/mdeberta-v3-base
309449	None	microsoft/mdeberta-v3-base
30231	None	microsoft/mdeberta-v3-base
749946	None	microsoft/mdeberta-v3-base
230540	Individual	microsoft/mdeberta-v3-base
306383	None	microsoft/mdeberta-v3-base
266663	Organization	microsoft/mdeberta-v3-base
306200	None	microsoft/mdeberta-v3-base
932141	None	microsoft/mdeberta-v3-base
159638	None	microsoft/mdeberta-v3-base
153112	None	microsoft/mdeberta-v3-base
36929	Organization	microsoft/mdeberta-v3-base
570695	None	microsoft/mdeberta-v3-base
930405	None	microsoft/mdeberta-v3-base
934284	None	microsoft/mdeberta-v3-base
241721	None	microsoft/mdeberta-v3-base
743285	None	microsoft/mdeberta-v3-base
650205	None	microsoft/mdeberta-v3-base
231694	Individual	microsoft/mdeberta-v3-base
240267	Society	microsoft/mdeberta-v3-base
105646	Society	microsoft/mdeberta-v3-base
166927	Individual	microsoft/mdeberta-v3-base
222182	Organization	microsoft/mdeberta-v3-base
719880	None	microsoft/mdeberta-v3-base
304302	Organization	microsoft/mdeberta-v3-base
246202	Organization	microsoft/mdeberta-v3-base
581414	None	microsoft/mdeberta-v3-base
39223	None	microsoft/mdeberta-v3-base
331481	Society	microsoft/mdeberta-v3-base
759027	Organization	microsoft/mdeberta-v3-base
372475	None	microsoft/mdeberta-v3-base
279602	None	microsoft/mdeberta-v3-base
374463	Society	microsoft/mdeberta-v3-base
522124	Society	microsoft/mdeberta-v3-base
96971	Individual	microsoft/mdeberta-v3-base
563986	None	microsoft/mdeberta-v3-base
186068	None	microsoft/mdeberta-v3-base
645261	None	microsoft/mdeberta-v3-base
491781	None	microsoft/mdeberta-v3-base
227160	Organization	microsoft/mdeberta-v3-base
49682	Organization	microsoft/mdeberta-v3-base
715513	None	microsoft/mdeberta-v3-base
750666	None	microsoft/mdeberta-v3-base
498452	None	microsoft/mdeberta-v3-base
749770	None	microsoft/mdeberta-v3-base
374272	Community	microsoft/mdeberta-v3-base
300680	Individual	microsoft/mdeberta-v3-base
502810	None	microsoft/mdeberta-v3-base
537922	None	microsoft/mdeberta-v3-base
301818	Individual	microsoft/mdeberta-v3-base
77449	Individual	microsoft/mdeberta-v3-base
158868	None	microsoft/mdeberta-v3-base
565434	Community	microsoft/mdeberta-v3-base
744307	None	microsoft/mdeberta-v3-base
648825	Organization	microsoft/mdeberta-v3-base
918300	None	microsoft/mdeberta-v3-base
573225	Individual	microsoft/mdeberta-v3-base
627856	Community	microsoft/mdeberta-v3-base
772659	None	microsoft/mdeberta-v3-base
776500	None	microsoft/mdeberta-v3-base
709524	None	microsoft/mdeberta-v3-base
321575	None	microsoft/mdeberta-v3-base
137962	None	microsoft/mdeberta-v3-base
542955	None	microsoft/mdeberta-v3-base
413666	None	microsoft/mdeberta-v3-base
436247	None	microsoft/mdeberta-v3-base
116299	None	microsoft/mdeberta-v3-base
764090	None	microsoft/mdeberta-v3-base
236100	None	microsoft/mdeberta-v3-base
602786	Organization	microsoft/mdeberta-v3-base
331368	Individual	microsoft/mdeberta-v3-base
281614	None	microsoft/mdeberta-v3-base
60782	None	microsoft/mdeberta-v3-base
789968	None	microsoft/mdeberta-v3-base
712671	None	microsoft/mdeberta-v3-base
859775	None	microsoft/mdeberta-v3-base
652672	None	microsoft/mdeberta-v3-base
482297	None	microsoft/mdeberta-v3-base
831573	None	microsoft/mdeberta-v3-base
878250	None	microsoft/mdeberta-v3-base
524161	None	microsoft/mdeberta-v3-base
740158	None	microsoft/mdeberta-v3-base
116408	None	microsoft/mdeberta-v3-base
852595	None	microsoft/mdeberta-v3-base
6970	None	microsoft/mdeberta-v3-base
15185	None	microsoft/mdeberta-v3-base
104676	None	microsoft/mdeberta-v3-base
514480	None	microsoft/mdeberta-v3-base
190562	Individual	microsoft/mdeberta-v3-base
236486	None	microsoft/mdeberta-v3-base
332051	Individual	microsoft/mdeberta-v3-base
324497	Individual	microsoft/mdeberta-v3-base
616466	Individual	microsoft/mdeberta-v3-base
153952	None	microsoft/mdeberta-v3-base
937715	None	microsoft/mdeberta-v3-base
408137	Individual	microsoft/mdeberta-v3-base
722171	None	microsoft/mdeberta-v3-base
187787	Community	microsoft/mdeberta-v3-base
833086	Community	microsoft/mdeberta-v3-base
402586	Society	microsoft/mdeberta-v3-base
79900	Organization	microsoft/mdeberta-v3-base
455503	None	microsoft/mdeberta-v3-base
662760	Individual	microsoft/mdeberta-v3-base
145666	None	microsoft/mdeberta-v3-base
269395	None	microsoft/mdeberta-v3-base
855977	None	microsoft/mdeberta-v3-base
411862	Organization	microsoft/mdeberta-v3-base
840865	Individual	microsoft/mdeberta-v3-base
656131	None	microsoft/mdeberta-v3-base
283203	Organization	microsoft/mdeberta-v3-base
635480	None	microsoft/mdeberta-v3-base
929892	Individual	microsoft/mdeberta-v3-base
900226	Individual	microsoft/mdeberta-v3-base
187748	Individual	microsoft/mdeberta-v3-base
863939	Individual	microsoft/mdeberta-v3-base
562894	None	microsoft/mdeberta-v3-base
229250	Individual	microsoft/mdeberta-v3-base
258055	None	microsoft/mdeberta-v3-base
516568	None	microsoft/mdeberta-v3-base
241001	None	microsoft/mdeberta-v3-base
738147	None	microsoft/mdeberta-v3-base
914834	None	microsoft/mdeberta-v3-base
502930	None	microsoft/mdeberta-v3-base
157805	None	microsoft/mdeberta-v3-base
182528	None	microsoft/mdeberta-v3-base
496305	None	microsoft/mdeberta-v3-base
127441	Society	microsoft/mdeberta-v3-base
516994	Organization	microsoft/mdeberta-v3-base
296128	Society	microsoft/mdeberta-v3-base
498286	None	microsoft/mdeberta-v3-base
882886	Community	microsoft/mdeberta-v3-base
654441	None	microsoft/mdeberta-v3-base
355409	Individual	microsoft/mdeberta-v3-base
526987	Individual	microsoft/mdeberta-v3-base
166978	None	microsoft/mdeberta-v3-base
17756	Organization	microsoft/mdeberta-v3-base
266720	Organization	microsoft/mdeberta-v3-base
814729	None	microsoft/mdeberta-v3-base
622339	None	microsoft/mdeberta-v3-base
735625	None	microsoft/mdeberta-v3-base
202261	None	microsoft/mdeberta-v3-base
374523	None	microsoft/mdeberta-v3-base
336668	None	microsoft/mdeberta-v3-base
548637	Organization	microsoft/mdeberta-v3-base
303416	None	microsoft/mdeberta-v3-base
564069	Organization	microsoft/mdeberta-v3-base
796931	None	microsoft/mdeberta-v3-base
830985	None	microsoft/mdeberta-v3-base
492468	None	microsoft/mdeberta-v3-base
251311	None	microsoft/mdeberta-v3-base
842728	Organization	microsoft/mdeberta-v3-base
124702	None	microsoft/mdeberta-v3-base
891343	None	microsoft/mdeberta-v3-base
376956	None	microsoft/mdeberta-v3-base
676134	Individual	microsoft/mdeberta-v3-base
353841	None	microsoft/mdeberta-v3-base
669871	None	microsoft/mdeberta-v3-base
720106	None	microsoft/mdeberta-v3-base
551785	Society	microsoft/mdeberta-v3-base
31813	None	microsoft/mdeberta-v3-base
179141	None	microsoft/mdeberta-v3-base
722850	Organization	microsoft/mdeberta-v3-base
111661	Individual	microsoft/mdeberta-v3-base
385980	Organization	microsoft/mdeberta-v3-base
478200	None	microsoft/mdeberta-v3-base
627607	Individual	microsoft/mdeberta-v3-base
723418	Organization	microsoft/mdeberta-v3-base
121301	None	microsoft/mdeberta-v3-base
111742	None	microsoft/mdeberta-v3-base
448538	Organization	microsoft/mdeberta-v3-base
244405	None	microsoft/mdeberta-v3-base
51703	None	microsoft/mdeberta-v3-base
276254	None	microsoft/mdeberta-v3-base
818115	None	microsoft/mdeberta-v3-base
839545	Organization	microsoft/mdeberta-v3-base
500452	Community	microsoft/mdeberta-v3-base
100905	Organization	microsoft/mdeberta-v3-base
10100	None	microsoft/mdeberta-v3-base
17326	Organization	microsoft/mdeberta-v3-base
802542	Community	microsoft/mdeberta-v3-base
405562	None	microsoft/mdeberta-v3-base
297210	Organization	microsoft/mdeberta-v3-base
633450	None	microsoft/mdeberta-v3-base
24947	Individual	microsoft/mdeberta-v3-base
827247	Organization	microsoft/mdeberta-v3-base
91001	Community	microsoft/mdeberta-v3-base
797577	None	microsoft/mdeberta-v3-base
203064	Individual	microsoft/mdeberta-v3-base
437031	Community	microsoft/mdeberta-v3-base
76338	Individual	microsoft/mdeberta-v3-base
28529	None	microsoft/mdeberta-v3-base
416581	None	microsoft/mdeberta-v3-base
326992	Individual	microsoft/mdeberta-v3-base
294318	None	microsoft/mdeberta-v3-base
24010	None	microsoft/mdeberta-v3-base
391690	None	microsoft/mdeberta-v3-base
898471	None	microsoft/mdeberta-v3-base
139015	Community	microsoft/mdeberta-v3-base
629277	Community	microsoft/mdeberta-v3-base
249523	Community	microsoft/mdeberta-v3-base
480655	Organization	microsoft/mdeberta-v3-base
923143	None	microsoft/mdeberta-v3-base
574020	None	microsoft/mdeberta-v3-base
498850	Individual	microsoft/mdeberta-v3-base
858529	None	microsoft/mdeberta-v3-base
916168	None	microsoft/mdeberta-v3-base
547040	Individual	microsoft/mdeberta-v3-base
465291	Organization	microsoft/mdeberta-v3-base
571806	None	microsoft/mdeberta-v3-base
569300	Organization	microsoft/mdeberta-v3-base
499970	Individual	microsoft/mdeberta-v3-base
447242	Society	microsoft/mdeberta-v3-base
184864	Organization	microsoft/mdeberta-v3-base
463779	None	microsoft/mdeberta-v3-base
733792	None	microsoft/mdeberta-v3-base
687387	None	microsoft/mdeberta-v3-base
363410	None	microsoft/mdeberta-v3-base
613123	Community	microsoft/mdeberta-v3-base
202791	Organization	microsoft/mdeberta-v3-base
635751	None	microsoft/mdeberta-v3-base
608506	None	microsoft/mdeberta-v3-base
17576	Individual	microsoft/mdeberta-v3-base
230291	Community	microsoft/mdeberta-v3-base
382243	Community	microsoft/mdeberta-v3-base
549845	None	microsoft/mdeberta-v3-base
201772	None	microsoft/mdeberta-v3-base
326030	Individual	microsoft/mdeberta-v3-base
604410	None	microsoft/mdeberta-v3-base
32709	None	microsoft/mdeberta-v3-base
229330	None	microsoft/mdeberta-v3-base
131732	None	microsoft/mdeberta-v3-base
10683	Organization	microsoft/mdeberta-v3-base
364807	None	microsoft/mdeberta-v3-base
934121	Individual	microsoft/mdeberta-v3-base
315440	None	microsoft/mdeberta-v3-base
840059	Community	microsoft/mdeberta-v3-base
195161	Organization	microsoft/mdeberta-v3-base
157090	None	microsoft/mdeberta-v3-base
653468	None	microsoft/mdeberta-v3-base
377827	Community	microsoft/mdeberta-v3-base
588597	Organization	microsoft/mdeberta-v3-base
200076	Community	microsoft/mdeberta-v3-base
266411	Individual	microsoft/mdeberta-v3-base
346398	None	microsoft/mdeberta-v3-base
825712	None	microsoft/mdeberta-v3-base
693484	None	microsoft/mdeberta-v3-base
109964	Individual	microsoft/mdeberta-v3-base
304021	None	microsoft/mdeberta-v3-base
265907	None	microsoft/mdeberta-v3-base
781953	None	microsoft/mdeberta-v3-base
697858	None	microsoft/mdeberta-v3-base
476327	None	microsoft/mdeberta-v3-base
927901	None	microsoft/mdeberta-v3-base
837639	Individual	microsoft/mdeberta-v3-base
492990	None	microsoft/mdeberta-v3-base
360379	None	microsoft/mdeberta-v3-base
618518	None	microsoft/mdeberta-v3-base
649931	None	microsoft/mdeberta-v3-base
175496	Organization	microsoft/mdeberta-v3-base
422178	None	microsoft/mdeberta-v3-base
